,Algorithm,Run,Step,vehicle,x,y
1719,Lawnmower,2,85,3,24,15
1720,Lawnmower,2,86,0,24,13
1721,Lawnmower,2,86,1,28,16
1722,Lawnmower,2,86,2,27,11
1723,Lawnmower,2,86,3,24,16
1724,Lawnmower,2,87,0,24,14
1725,Lawnmower,2,87,1,28,17
1726,Lawnmower,2,87,2,27,12
1727,Lawnmower,2,87,3,24,17
1728,Lawnmower,2,88,0,24,15
1729,Lawnmower,2,88,1,28,18
1730,Lawnmower,2,88,2,27,13
1731,Lawnmower,2,88,3,24,18
1732,Lawnmower,2,89,0,24,16
1733,Lawnmower,2,89,1,28,19
1734,Lawnmower,2,89,2,27,14
1735,Lawnmower,2,89,3,24,19
1736,Lawnmower,2,90,0,24,17
1737,Lawnmower,2,90,1,28,20
1738,Lawnmower,2,90,2,27,15
1739,Lawnmower,2,90,3,24,20
1740,Lawnmower,2,91,0,24,18
1741,Lawnmower,2,91,1,28,21
1742,Lawnmower,2,91,2,27,16
1743,Lawnmower,2,91,3,24,21
1744,Lawnmower,2,92,0,24,19
1745,Lawnmower,2,92,1,28,22
1746,Lawnmower,2,92,2,27,17
1747,Lawnmower,2,92,3,24,22
1748,Lawnmower,2,93,0,24,20
1749,Lawnmower,2,93,1,28,23
1750,Lawnmower,2,93,2,27,18
1751,Lawnmower,2,93,3,24,23
1752,Lawnmower,2,94,0,24,21
1753,Lawnmower,2,94,1,28,24
1754,Lawnmower,2,94,2,27,19
1755,Lawnmower,2,94,3,24,24
1756,Lawnmower,2,95,0,24,22
1757,Lawnmower,2,95,1,28,25
1758,Lawnmower,2,95,2,27,20
1759,Lawnmower,2,95,3,24,25
1760,Lawnmower,2,96,0,24,23
1761,Lawnmower,2,96,1,28,26
1762,Lawnmower,2,96,2,27,21
1763,Lawnmower,2,96,3,24,26
1764,Lawnmower,2,97,0,25,22
1765,Lawnmower,2,97,1,29,25
1766,Lawnmower,2,97,2,28,20
1767,Lawnmower,2,97,3,25,25
1768,Lawnmower,2,98,0,26,21
1769,Lawnmower,2,98,1,30,24
1770,Lawnmower,2,98,2,29,19
1771,Lawnmower,2,98,3,26,24
1772,Lawnmower,2,99,0,27,20
1773,Lawnmower,2,99,1,31,23
1774,Lawnmower,2,99,2,30,18
1775,Lawnmower,2,99,3,27,23
1776,Lawnmower,2,100,0,28,19
1777,Lawnmower,2,100,1,32,22
1778,Lawnmower,2,100,2,31,17
1779,Lawnmower,2,100,3,28,22
1780,Lawnmower,2,101,0,29,18
1781,Lawnmower,2,101,1,33,21
1782,Lawnmower,2,101,2,32,16
1783,Lawnmower,2,101,3,29,21
1784,Lawnmower,2,102,0,30,17
1785,Lawnmower,2,102,1,34,20
1786,Lawnmower,2,102,2,33,15
1787,Lawnmower,2,102,3,30,20
1788,Lawnmower,2,103,0,31,16
1789,Lawnmower,2,103,1,35,19
1790,Lawnmower,2,103,2,34,14
1791,Lawnmower,2,103,3,31,19
1792,Lawnmower,2,104,0,32,15
1793,Lawnmower,2,104,1,36,18
1794,Lawnmower,2,104,2,35,13
1795,Lawnmower,2,104,3,32,18
1796,Lawnmower,2,105,0,33,14
1797,Lawnmower,2,105,1,37,17
1798,Lawnmower,2,105,2,36,12
1799,Lawnmower,2,105,3,33,17
1800,Lawnmower,2,106,0,34,13
1801,Lawnmower,2,106,1,38,16
1802,Lawnmower,2,106,2,37,11
1803,Lawnmower,2,106,3,34,16
1804,Lawnmower,2,107,0,34,14
1805,Lawnmower,2,107,1,38,17
1806,Lawnmower,2,107,2,37,12
1807,Lawnmower,2,107,3,34,17
1808,Lawnmower,2,108,0,34,15
1809,Lawnmower,2,108,1,38,18
1810,Lawnmower,2,108,2,37,13
1811,Lawnmower,2,108,3,34,18
1812,Lawnmower,2,109,0,34,16
1813,Lawnmower,2,109,1,38,19
1814,Lawnmower,2,109,2,37,14
1815,Lawnmower,2,109,3,34,19
1816,Lawnmower,2,110,0,34,17
1817,Lawnmower,2,110,1,38,20
1818,Lawnmower,2,110,2,37,15
1819,Lawnmower,2,110,3,34,20
1820,Lawnmower,2,111,0,34,18
1821,Lawnmower,2,111,1,38,21
1822,Lawnmower,2,111,2,37,16
1823,Lawnmower,2,111,3,34,21
1824,Lawnmower,2,112,0,34,19
1825,Lawnmower,2,112,1,38,22
1826,Lawnmower,2,112,2,37,17
1827,Lawnmower,2,112,3,34,22
1828,Lawnmower,2,113,0,34,20
1829,Lawnmower,2,113,1,38,23
1830,Lawnmower,2,113,2,37,18
1831,Lawnmower,2,113,3,34,23
1832,Lawnmower,2,114,0,34,21
1833,Lawnmower,2,114,1,38,24
1834,Lawnmower,2,114,2,37,19
1835,Lawnmower,2,114,3,34,24
1836,Lawnmower,2,115,0,34,22
1837,Lawnmower,2,115,1,38,25
1838,Lawnmower,2,115,2,37,20
1839,Lawnmower,2,115,3,34,25
1840,Lawnmower,2,116,0,34,23
1841,Lawnmower,2,116,1,38,26
1842,Lawnmower,2,116,2,37,21
1843,Lawnmower,2,116,3,34,26
1844,Lawnmower,2,117,0,34,24
1845,Lawnmower,2,117,1,38,27
1846,Lawnmower,2,117,2,37,22
1847,Lawnmower,2,117,3,34,27
1848,Lawnmower,2,118,0,34,25
1849,Lawnmower,2,118,1,38,28
1850,Lawnmower,2,118,2,37,23
1851,Lawnmower,2,118,3,34,28
1852,Lawnmower,2,119,0,34,26
1853,Lawnmower,2,119,1,38,29
1854,Lawnmower,2,119,2,37,24
1855,Lawnmower,2,119,3,34,29
1856,Lawnmower,2,120,0,34,27
1857,Lawnmower,2,120,1,38,30
1858,Lawnmower,2,120,2,37,25
1859,Lawnmower,2,120,3,34,30
1860,Lawnmower,2,121,0,34,28
1861,Lawnmower,2,121,1,38,31
1862,Lawnmower,2,121,2,37,26
1863,Lawnmower,2,121,3,34,31
1864,Lawnmower,2,122,0,35,27
1865,Lawnmower,2,122,1,39,30
1866,Lawnmower,2,122,2,38,25
1867,Lawnmower,2,122,3,35,30
1868,Lawnmower,2,123,0,36,26
1869,Lawnmower,2,123,1,40,29
1870,Lawnmower,2,123,2,39,24
1871,Lawnmower,2,123,3,36,29
1872,Lawnmower,2,124,0,37,25
1873,Lawnmower,2,124,1,41,28
1874,Lawnmower,2,124,2,40,23
1875,Lawnmower,2,124,3,37,28
1876,Lawnmower,2,125,0,38,24
1877,Lawnmower,2,125,1,42,27
1878,Lawnmower,2,125,2,41,22
1879,Lawnmower,2,125,3,38,27
1880,Lawnmower,2,126,0,39,23
1881,Lawnmower,2,126,1,43,26
1882,Lawnmower,2,126,2,42,21
1883,Lawnmower,2,126,3,39,26
1884,Lawnmower,2,127,0,40,22
1885,Lawnmower,2,127,1,44,25
1886,Lawnmower,2,127,2,43,20
1887,Lawnmower,2,127,3,40,25
1888,Lawnmower,2,128,0,41,21
1889,Lawnmower,2,128,1,45,24
1890,Lawnmower,2,128,2,44,19
1891,Lawnmower,2,128,3,41,24
1892,Lawnmower,2,129,0,41,22
1893,Lawnmower,2,129,1,45,25
1894,Lawnmower,2,129,2,44,20
1895,Lawnmower,2,129,3,41,25
1896,Lawnmower,2,130,0,41,23
1897,Lawnmower,2,130,1,45,26
1898,Lawnmower,2,130,2,44,21
1899,Lawnmower,2,130,3,41,26
1900,Lawnmower,2,131,0,41,24
1901,Lawnmower,2,131,1,45,27
1902,Lawnmower,2,131,2,44,22
1903,Lawnmower,2,131,3,41,27
1904,Lawnmower,2,132,0,41,25
1905,Lawnmower,2,132,1,45,28
1906,Lawnmower,2,132,2,44,23
1907,Lawnmower,2,132,3,41,28
1908,Lawnmower,2,133,0,41,26
1909,Lawnmower,2,133,1,45,29
1910,Lawnmower,2,133,2,44,24
1911,Lawnmower,2,133,3,41,29
1912,Lawnmower,2,134,0,41,27
1913,Lawnmower,2,134,1,45,30
1914,Lawnmower,2,134,2,44,25
1915,Lawnmower,2,134,3,41,30
1916,Lawnmower,2,135,0,41,28
1917,Lawnmower,2,135,1,45,31
1918,Lawnmower,2,135,2,44,26
1919,Lawnmower,2,135,3,41,31
1920,Lawnmower,2,136,0,41,29
1921,Lawnmower,2,136,1,45,32
1922,Lawnmower,2,136,2,44,27
1923,Lawnmower,2,136,3,41,32
1924,Lawnmower,2,137,0,42,28
1925,Lawnmower,2,137,1,46,31
1926,Lawnmower,2,137,2,45,26
1927,Lawnmower,2,137,3,42,31
1928,Lawnmower,2,138,0,43,27
1929,Lawnmower,2,138,1,47,30
1930,Lawnmower,2,138,2,46,25
1931,Lawnmower,2,138,3,43,30
1932,Lawnmower,2,139,0,44,26
1933,Lawnmower,2,139,1,48,29
1934,Lawnmower,2,139,2,47,24
1935,Lawnmower,2,139,3,44,29
1936,Lawnmower,2,140,0,44,27
1937,Lawnmower,2,140,1,48,30
1938,Lawnmower,2,140,2,47,25
1939,Lawnmower,2,140,3,44,30
1940,Lawnmower,2,141,0,44,28
1941,Lawnmower,2,141,1,48,31
1942,Lawnmower,2,141,2,47,26
1943,Lawnmower,2,141,3,44,31
1944,Lawnmower,2,142,0,44,29
1945,Lawnmower,2,142,1,48,32
1946,Lawnmower,2,142,2,47,27
1947,Lawnmower,2,142,3,44,32
1948,Lawnmower,2,143,0,44,30
1949,Lawnmower,2,143,1,48,33
1950,Lawnmower,2,143,2,47,28
1951,Lawnmower,2,143,3,44,33
1952,Lawnmower,2,144,0,45,29
1953,Lawnmower,2,144,1,49,32
1954,Lawnmower,2,144,2,48,27
1955,Lawnmower,2,144,3,45,32
1956,Lawnmower,2,145,0,46,28
1957,Lawnmower,2,145,1,50,31
1958,Lawnmower,2,145,2,49,26
1959,Lawnmower,2,145,3,46,31
1960,Lawnmower,2,146,0,46,27
1961,Lawnmower,2,146,1,50,30
1962,Lawnmower,2,146,2,49,25
1963,Lawnmower,2,146,3,46,30
1964,Lawnmower,2,147,0,45,28
1965,Lawnmower,2,147,1,49,31
1966,Lawnmower,2,147,2,48,26
1967,Lawnmower,2,147,3,45,31
1968,Lawnmower,2,148,0,44,29
1969,Lawnmower,2,148,1,48,32
1970,Lawnmower,2,148,2,47,27
1971,Lawnmower,2,148,3,44,32
1972,Lawnmower,2,149,0,43,30
1973,Lawnmower,2,149,1,47,33
1974,Lawnmower,2,149,2,46,28
1975,Lawnmower,2,149,3,43,33
1976,Lawnmower,2,150,0,43,29
1977,Lawnmower,2,150,1,47,32
1978,Lawnmower,2,150,2,46,27
1979,Lawnmower,2,150,3,43,32
1980,Lawnmower,2,151,0,43,28
1981,Lawnmower,2,151,1,47,31
1982,Lawnmower,2,151,2,46,26
1983,Lawnmower,2,151,3,43,31
1984,Lawnmower,2,152,0,43,27
1985,Lawnmower,2,152,1,47,30
1986,Lawnmower,2,152,2,46,25
1987,Lawnmower,2,152,3,43,30
1988,Lawnmower,2,153,0,43,26
1989,Lawnmower,2,153,1,47,29
1990,Lawnmower,2,153,2,46,24
1991,Lawnmower,2,153,3,43,29
1992,Lawnmower,2,154,0,43,25
1993,Lawnmower,2,154,1,47,28
1994,Lawnmower,2,154,2,46,23
1995,Lawnmower,2,154,3,43,28
1996,Lawnmower,2,155,0,43,24
1997,Lawnmower,2,155,1,47,27
1998,Lawnmower,2,155,2,46,22
1999,Lawnmower,2,155,3,43,27
2000,Lawnmower,2,156,0,43,23
2001,Lawnmower,2,156,1,47,26
2002,Lawnmower,2,156,2,46,21
2003,Lawnmower,2,156,3,43,26
2004,Lawnmower,2,157,0,42,24
2005,Lawnmower,2,157,1,46,27
2006,Lawnmower,2,157,2,45,22
2007,Lawnmower,2,157,3,42,27
2008,Lawnmower,2,158,0,41,25
2009,Lawnmower,2,158,1,45,28
2010,Lawnmower,2,158,2,44,23
2011,Lawnmower,2,158,3,41,28
2012,Lawnmower,2,159,0,40,26
2013,Lawnmower,2,159,1,44,29
2014,Lawnmower,2,159,2,43,24
2015,Lawnmower,2,159,3,40,29
2016,Lawnmower,2,160,0,39,27
2017,Lawnmower,2,160,1,43,30
2018,Lawnmower,2,160,2,42,25
2019,Lawnmower,2,160,3,39,30
2020,Lawnmower,2,161,0,38,28
2021,Lawnmower,2,161,1,42,31
2022,Lawnmower,2,161,2,41,26
2023,Lawnmower,2,161,3,38,31
2024,Lawnmower,2,162,0,37,29
2025,Lawnmower,2,162,1,41,32
2026,Lawnmower,2,162,2,40,27
2027,Lawnmower,2,162,3,37,32
2028,Lawnmower,2,163,0,37,28
2029,Lawnmower,2,163,1,41,31
2030,Lawnmower,2,163,2,40,26
2031,Lawnmower,2,163,3,37,31
2032,Lawnmower,2,164,0,37,27
2033,Lawnmower,2,164,1,41,30
2034,Lawnmower,2,164,2,40,25
2035,Lawnmower,2,164,3,37,30
2036,Lawnmower,2,165,0,37,26
2037,Lawnmower,2,165,1,41,29
2038,Lawnmower,2,165,2,40,24
2039,Lawnmower,2,165,3,37,29
2040,Lawnmower,2,166,0,37,25
2041,Lawnmower,2,166,1,41,28
2042,Lawnmower,2,166,2,40,23
2043,Lawnmower,2,166,3,37,28
2044,Lawnmower,2,167,0,37,24
2045,Lawnmower,2,167,1,41,27
2046,Lawnmower,2,167,2,40,22
2047,Lawnmower,2,167,3,37,27
2048,Lawnmower,2,168,0,37,23
2049,Lawnmower,2,168,1,41,26
2050,Lawnmower,2,168,2,40,21
2051,Lawnmower,2,168,3,37,26
2052,Lawnmower,2,169,0,37,22
2053,Lawnmower,2,169,1,41,25
2054,Lawnmower,2,169,2,40,20
2055,Lawnmower,2,169,3,37,25
2056,Lawnmower,2,170,0,37,21
2057,Lawnmower,2,170,1,41,24
2058,Lawnmower,2,170,2,40,19
2059,Lawnmower,2,170,3,37,24
2060,Lawnmower,2,171,0,37,20
2061,Lawnmower,2,171,1,41,23
2062,Lawnmower,2,171,2,40,18
2063,Lawnmower,2,171,3,37,23
2064,Lawnmower,3,0,0,24,21
2065,Lawnmower,3,0,1,28,24
2066,Lawnmower,3,0,2,27,19
2067,Lawnmower,3,0,3,24,24
2068,Lawnmower,3,1,0,24,22
2069,Lawnmower,3,1,1,28,25
2070,Lawnmower,3,1,2,27,20
2071,Lawnmower,3,1,3,24,25
2072,Lawnmower,3,2,0,24,23
2073,Lawnmower,3,2,1,28,26
2074,Lawnmower,3,2,2,27,21
2075,Lawnmower,3,2,3,24,26
2076,Lawnmower,3,3,0,24,22
2077,Lawnmower,3,3,1,28,25
2078,Lawnmower,3,3,2,27,20
2079,Lawnmower,3,3,3,24,25
2080,Lawnmower,3,4,0,24,21
2081,Lawnmower,3,4,1,28,24
2082,Lawnmower,3,4,2,27,19
2083,Lawnmower,3,4,3,24,24
2084,Lawnmower,3,5,0,24,20
2085,Lawnmower,3,5,1,28,23
2086,Lawnmower,3,5,2,27,18
2087,Lawnmower,3,5,3,24,23
2088,Lawnmower,3,6,0,24,19
2089,Lawnmower,3,6,1,28,22
2090,Lawnmower,3,6,2,27,17
2091,Lawnmower,3,6,3,24,22
2092,Lawnmower,3,7,0,24,18
2093,Lawnmower,3,7,1,28,21
2094,Lawnmower,3,7,2,27,16
2095,Lawnmower,3,7,3,24,21
2096,Lawnmower,3,8,0,24,17
2097,Lawnmower,3,8,1,28,20
2098,Lawnmower,3,8,2,27,15
2099,Lawnmower,3,8,3,24,20
2100,Lawnmower,3,9,0,24,16
2101,Lawnmower,3,9,1,28,19
2102,Lawnmower,3,9,2,27,14
2103,Lawnmower,3,9,3,24,19
2104,Lawnmower,3,10,0,24,15
2105,Lawnmower,3,10,1,28,18
2106,Lawnmower,3,10,2,27,13
2107,Lawnmower,3,10,3,24,18
2108,Lawnmower,3,11,0,24,14
2109,Lawnmower,3,11,1,28,17
2110,Lawnmower,3,11,2,27,12
2111,Lawnmower,3,11,3,24,17
2112,Lawnmower,3,12,0,24,13
2113,Lawnmower,3,12,1,28,16
2114,Lawnmower,3,12,2,27,11
2115,Lawnmower,3,12,3,24,16
2116,Lawnmower,3,13,0,24,12
2117,Lawnmower,3,13,1,28,15
2118,Lawnmower,3,13,2,27,10
2119,Lawnmower,3,13,3,24,15
2120,Lawnmower,3,14,0,24,11
2121,Lawnmower,3,14,1,28,14
2122,Lawnmower,3,14,2,27,9
2123,Lawnmower,3,14,3,24,14
2124,Lawnmower,3,15,0,24,10
2125,Lawnmower,3,15,1,28,13
2126,Lawnmower,3,15,2,27,8
2127,Lawnmower,3,15,3,24,13
2128,Lawnmower,3,16,0,24,9
2129,Lawnmower,3,16,1,28,12
2130,Lawnmower,3,16,2,27,7
2131,Lawnmower,3,16,3,24,12
2132,Lawnmower,3,17,0,24,8
2133,Lawnmower,3,17,1,28,11
2134,Lawnmower,3,17,2,27,6
2135,Lawnmower,3,17,3,24,11
2136,Lawnmower,3,18,0,24,7
2137,Lawnmower,3,18,1,28,10
2138,Lawnmower,3,18,2,27,5
2139,Lawnmower,3,18,3,24,10
2140,Lawnmower,3,19,0,24,6
2141,Lawnmower,3,19,1,28,9
2142,Lawnmower,3,19,2,27,4
2143,Lawnmower,3,19,3,24,9
2144,Lawnmower,3,20,0,23,7
2145,Lawnmower,3,20,1,27,10
2146,Lawnmower,3,20,2,26,5
2147,Lawnmower,3,20,3,23,10
2148,Lawnmower,3,21,0,22,8
2149,Lawnmower,3,21,1,26,11
2150,Lawnmower,3,21,2,25,6
2151,Lawnmower,3,21,3,22,11
2152,Lawnmower,3,22,0,21,9
2153,Lawnmower,3,22,1,25,12
2154,Lawnmower,3,22,2,24,7
2155,Lawnmower,3,22,3,21,12
2156,Lawnmower,3,23,0,20,10
2157,Lawnmower,3,23,1,24,13
2158,Lawnmower,3,23,2,23,8
2159,Lawnmower,3,23,3,20,13
2160,Lawnmower,3,24,0,19,11
2161,Lawnmower,3,24,1,23,14
2162,Lawnmower,3,24,2,22,9
2163,Lawnmower,3,24,3,19,14
2164,Lawnmower,3,25,0,18,12
2165,Lawnmower,3,25,1,22,15
2166,Lawnmower,3,25,2,21,10
2167,Lawnmower,3,25,3,18,15
2168,Lawnmower,3,26,0,17,13
2169,Lawnmower,3,26,1,21,16
2170,Lawnmower,3,26,2,20,11
2171,Lawnmower,3,26,3,17,16
2172,Lawnmower,3,27,0,16,14
2173,Lawnmower,3,27,1,20,17
2174,Lawnmower,3,27,2,19,12
2175,Lawnmower,3,27,3,16,17
2176,Lawnmower,3,28,0,15,15
2177,Lawnmower,3,28,1,19,18
2178,Lawnmower,3,28,2,18,13
2179,Lawnmower,3,28,3,15,18
2180,Lawnmower,3,29,0,14,16
2181,Lawnmower,3,29,1,18,19
2182,Lawnmower,3,29,2,17,14
2183,Lawnmower,3,29,3,14,19
2184,Lawnmower,3,30,0,13,17
2185,Lawnmower,3,30,1,17,20
2186,Lawnmower,3,30,2,16,15
2187,Lawnmower,3,30,3,13,20
2188,Lawnmower,3,31,0,12,18
2189,Lawnmower,3,31,1,16,21
2190,Lawnmower,3,31,2,15,16
2191,Lawnmower,3,31,3,12,21
2192,Lawnmower,3,32,0,12,17
2193,Lawnmower,3,32,1,16,20
2194,Lawnmower,3,32,2,15,15
2195,Lawnmower,3,32,3,12,20
2196,Lawnmower,3,33,0,12,16
2197,Lawnmower,3,33,1,16,19
2198,Lawnmower,3,33,2,15,14
2199,Lawnmower,3,33,3,12,19
2200,Lawnmower,3,34,0,12,15
2201,Lawnmower,3,34,1,16,18
2202,Lawnmower,3,34,2,15,13
2203,Lawnmower,3,34,3,12,18
2204,Lawnmower,3,35,0,12,14
2205,Lawnmower,3,35,1,16,17
2206,Lawnmower,3,35,2,15,12
2207,Lawnmower,3,35,3,12,17
2208,Lawnmower,3,36,0,12,13
2209,Lawnmower,3,36,1,16,16
2210,Lawnmower,3,36,2,15,11
2211,Lawnmower,3,36,3,12,16
2212,Lawnmower,3,37,0,12,12
2213,Lawnmower,3,37,1,16,15
2214,Lawnmower,3,37,2,15,10
2215,Lawnmower,3,37,3,12,15
2216,Lawnmower,3,38,0,12,11
2217,Lawnmower,3,38,1,16,14
2218,Lawnmower,3,38,2,15,9
2219,Lawnmower,3,38,3,12,14
2220,Lawnmower,3,39,0,12,10
2221,Lawnmower,3,39,1,16,13
2222,Lawnmower,3,39,2,15,8
2223,Lawnmower,3,39,3,12,13
2224,Lawnmower,3,40,0,12,9
2225,Lawnmower,3,40,1,16,12
2226,Lawnmower,3,40,2,15,7
2227,Lawnmower,3,40,3,12,12
2228,Lawnmower,3,41,0,12,8
2229,Lawnmower,3,41,1,16,11
2230,Lawnmower,3,41,2,15,6
2231,Lawnmower,3,41,3,12,11
2232,Lawnmower,3,42,0,11,9
2233,Lawnmower,3,42,1,15,12
2234,Lawnmower,3,42,2,14,7
2235,Lawnmower,3,42,3,11,12
2236,Lawnmower,3,43,0,10,10
2237,Lawnmower,3,43,1,14,13
2238,Lawnmower,3,43,2,13,8
2239,Lawnmower,3,43,3,10,13
2240,Lawnmower,3,44,0,9,11
2241,Lawnmower,3,44,1,13,14
2242,Lawnmower,3,44,2,12,9
2243,Lawnmower,3,44,3,9,14
2244,Lawnmower,3,45,0,8,12
2245,Lawnmower,3,45,1,12,15
2246,Lawnmower,3,45,2,11,10
2247,Lawnmower,3,45,3,8,15
2248,Lawnmower,3,46,0,7,13
2249,Lawnmower,3,46,1,11,16
2250,Lawnmower,3,46,2,10,11
2251,Lawnmower,3,46,3,7,16
2252,Lawnmower,3,47,0,6,14
2253,Lawnmower,3,47,1,10,17
2254,Lawnmower,3,47,2,9,12
2255,Lawnmower,3,47,3,6,17
2256,Lawnmower,3,48,0,5,15
2257,Lawnmower,3,48,1,9,18
2258,Lawnmower,3,48,2,8,13
2259,Lawnmower,3,48,3,5,18
2260,Lawnmower,3,49,0,4,16
2261,Lawnmower,3,49,1,8,19
2262,Lawnmower,3,49,2,7,14
2263,Lawnmower,3,49,3,4,19
2264,Lawnmower,3,50,0,5,15
2265,Lawnmower,3,50,1,9,18
2266,Lawnmower,3,50,2,8,13
2267,Lawnmower,3,50,3,5,18
2268,Lawnmower,3,51,0,6,14
2269,Lawnmower,3,51,1,10,17
2270,Lawnmower,3,51,2,9,12
2271,Lawnmower,3,51,3,6,17
2272,Lawnmower,3,52,0,7,13
2273,Lawnmower,3,52,1,11,16
2274,Lawnmower,3,52,2,10,11
2275,Lawnmower,3,52,3,7,16
2276,Lawnmower,3,53,0,8,12
2277,Lawnmower,3,53,1,12,15
2278,Lawnmower,3,53,2,11,10
2279,Lawnmower,3,53,3,8,15
2280,Lawnmower,3,54,0,9,11
2281,Lawnmower,3,54,1,13,14
2282,Lawnmower,3,54,2,12,9
2283,Lawnmower,3,54,3,9,14
2284,Lawnmower,3,55,0,10,10
2285,Lawnmower,3,55,1,14,13
2286,Lawnmower,3,55,2,13,8
2287,Lawnmower,3,55,3,10,13
2288,Lawnmower,3,56,0,11,9
2289,Lawnmower,3,56,1,15,12
2290,Lawnmower,3,56,2,14,7
2291,Lawnmower,3,56,3,11,12
2292,Lawnmower,3,57,0,12,8
2293,Lawnmower,3,57,1,16,11
2294,Lawnmower,3,57,2,15,6
2295,Lawnmower,3,57,3,12,11
2296,Lawnmower,3,58,0,12,9
2297,Lawnmower,3,58,1,16,12
2298,Lawnmower,3,58,2,15,7
2299,Lawnmower,3,58,3,12,12
2300,Lawnmower,3,59,0,12,10
2301,Lawnmower,3,59,1,16,13
2302,Lawnmower,3,59,2,15,8
2303,Lawnmower,3,59,3,12,13
2304,Lawnmower,3,60,0,12,11
2305,Lawnmower,3,60,1,16,14
2306,Lawnmower,3,60,2,15,9
2307,Lawnmower,3,60,3,12,14
2308,Lawnmower,3,61,0,12,12
2309,Lawnmower,3,61,1,16,15
2310,Lawnmower,3,61,2,15,10
2311,Lawnmower,3,61,3,12,15
2312,Lawnmower,3,62,0,12,13
2313,Lawnmower,3,62,1,16,16
2314,Lawnmower,3,62,2,15,11
2315,Lawnmower,3,62,3,12,16
2316,Lawnmower,3,63,0,12,14
2317,Lawnmower,3,63,1,16,17
2318,Lawnmower,3,63,2,15,12
2319,Lawnmower,3,63,3,12,17
2320,Lawnmower,3,64,0,12,15
2321,Lawnmower,3,64,1,16,18
2322,Lawnmower,3,64,2,15,13
2323,Lawnmower,3,64,3,12,18
2324,Lawnmower,3,65,0,12,16
2325,Lawnmower,3,65,1,16,19
2326,Lawnmower,3,65,2,15,14
2327,Lawnmower,3,65,3,12,19
2328,Lawnmower,3,66,0,12,17
2329,Lawnmower,3,66,1,16,20
2330,Lawnmower,3,66,2,15,15
2331,Lawnmower,3,66,3,12,20
2332,Lawnmower,3,67,0,12,18
2333,Lawnmower,3,67,1,16,21
2334,Lawnmower,3,67,2,15,16
2335,Lawnmower,3,67,3,12,21
2336,Lawnmower,3,68,0,13,17
2337,Lawnmower,3,68,1,17,20
2338,Lawnmower,3,68,2,16,15
2339,Lawnmower,3,68,3,13,20
2340,Lawnmower,3,69,0,14,16
2341,Lawnmower,3,69,1,18,19
2342,Lawnmower,3,69,2,17,14
2343,Lawnmower,3,69,3,14,19
2344,Lawnmower,3,70,0,15,15
2345,Lawnmower,3,70,1,19,18
2346,Lawnmower,3,70,2,18,13
2347,Lawnmower,3,70,3,15,18
2348,Lawnmower,3,71,0,16,14
2349,Lawnmower,3,71,1,20,17
2350,Lawnmower,3,71,2,19,12
2351,Lawnmower,3,71,3,16,17
2352,Lawnmower,3,72,0,17,13
2353,Lawnmower,3,72,1,21,16
2354,Lawnmower,3,72,2,20,11
2355,Lawnmower,3,72,3,17,16
2356,Lawnmower,3,73,0,18,12
2357,Lawnmower,3,73,1,22,15
2358,Lawnmower,3,73,2,21,10
2359,Lawnmower,3,73,3,18,15
2360,Lawnmower,3,74,0,19,11
2361,Lawnmower,3,74,1,23,14
2362,Lawnmower,3,74,2,22,9
2363,Lawnmower,3,74,3,19,14
2364,Lawnmower,3,75,0,20,10
2365,Lawnmower,3,75,1,24,13
2366,Lawnmower,3,75,2,23,8
2367,Lawnmower,3,75,3,20,13
2368,Lawnmower,3,76,0,21,9
2369,Lawnmower,3,76,1,25,12
2370,Lawnmower,3,76,2,24,7
2371,Lawnmower,3,76,3,21,12
2372,Lawnmower,3,77,0,22,8
2373,Lawnmower,3,77,1,26,11
2374,Lawnmower,3,77,2,25,6
2375,Lawnmower,3,77,3,22,11
2376,Lawnmower,3,78,0,23,7
2377,Lawnmower,3,78,1,27,10
2378,Lawnmower,3,78,2,26,5
2379,Lawnmower,3,78,3,23,10
2380,Lawnmower,3,79,0,24,6
2381,Lawnmower,3,79,1,28,9
2382,Lawnmower,3,79,2,27,4
2383,Lawnmower,3,79,3,24,9
2384,Lawnmower,3,80,0,24,7
2385,Lawnmower,3,80,1,28,10
2386,Lawnmower,3,80,2,27,5
2387,Lawnmower,3,80,3,24,10
2388,Lawnmower,3,81,0,24,8
2389,Lawnmower,3,81,1,28,11
2390,Lawnmower,3,81,2,27,6
2391,Lawnmower,3,81,3,24,11
2392,Lawnmower,3,82,0,24,9
2393,Lawnmower,3,82,1,28,12
2394,Lawnmower,3,82,2,27,7
2395,Lawnmower,3,82,3,24,12
2396,Lawnmower,3,83,0,24,10
2397,Lawnmower,3,83,1,28,13
2398,Lawnmower,3,83,2,27,8
2399,Lawnmower,3,83,3,24,13
2400,Lawnmower,3,84,0,24,11
2401,Lawnmower,3,84,1,28,14
2402,Lawnmower,3,84,2,27,9
2403,Lawnmower,3,84,3,24,14
2404,Lawnmower,3,85,0,24,12
2405,Lawnmower,3,85,1,28,15
2406,Lawnmower,3,85,2,27,10
2407,Lawnmower,3,85,3,24,15
2408,Lawnmower,3,86,0,24,13
2409,Lawnmower,3,86,1,28,16
2410,Lawnmower,3,86,2,27,11
2411,Lawnmower,3,86,3,24,16
2412,Lawnmower,3,87,0,24,14
2413,Lawnmower,3,87,1,28,17
2414,Lawnmower,3,87,2,27,12
2415,Lawnmower,3,87,3,24,17
2416,Lawnmower,3,88,0,24,15
