,Algorithm,Run,Step,Accumulated Reward,Disconnections
88,Genetic Algorithm,2,13,3.7749051110572394,0
89,Genetic Algorithm,2,14,4.551078015131432,0
90,Genetic Algorithm,2,15,4.805327615452486,0
91,Genetic Algorithm,2,16,4.918755537656623,0
92,Genetic Algorithm,2,17,5.365938435283977,0
93,Genetic Algorithm,2,18,6.03761913442381,0
94,Genetic Algorithm,2,19,6.164416835246164,0
95,Genetic Algorithm,2,20,6.285001479818844,0
96,Genetic Algorithm,2,21,6.542577326356791,0
97,Genetic Algorithm,2,22,7.0108807265603765,0
98,Genetic Algorithm,2,23,7.583751252874158,0
99,Genetic Algorithm,2,24,7.972397396399997,0
100,Genetic Algorithm,2,25,8.437705304011129,0
101,Genetic Algorithm,2,26,7.6858662424826845,0
102,Genetic Algorithm,2,27,8.40760779856088,0
103,Genetic Algorithm,2,28,9.093794475182317,0
104,Genetic Algorithm,2,29,9.658725493832849,0
105,Genetic Algorithm,2,30,9.95340592920492,0
106,Genetic Algorithm,2,31,10.219982236769892,0
107,Genetic Algorithm,2,32,10.845538113263347,0
108,Genetic Algorithm,2,33,11.350401831862428,0
109,Genetic Algorithm,2,34,11.671924634498454,0
110,Genetic Algorithm,2,35,11.958281354901292,0
111,Genetic Algorithm,2,36,12.228904736573273,0
112,Genetic Algorithm,2,37,12.402377503076965,0
113,Genetic Algorithm,2,38,11.415282733152086,0
114,Genetic Algorithm,3,1,0.5726849921047688,0
115,Genetic Algorithm,3,2,0.8817057532072068,0
116,Genetic Algorithm,3,3,0.9635955951362849,0
117,Genetic Algorithm,3,4,1.110667673647404,0
118,Genetic Algorithm,3,5,0.615388296172023,0
119,Genetic Algorithm,3,6,0.18238369464874282,0
120,Genetic Algorithm,3,7,0.29750553213059916,0
121,Genetic Algorithm,3,8,0.3606381225711872,0
122,Genetic Algorithm,3,9,0.43285127052433986,0
123,Genetic Algorithm,3,10,0.7112131311125328,0
124,Genetic Algorithm,3,11,0.9026144909984638,0
125,Genetic Algorithm,3,12,1.2766290129102043,0
126,Genetic Algorithm,3,13,1.6232756975419096,0
127,Genetic Algorithm,3,14,2.007250807074385,0
128,Genetic Algorithm,3,15,2.1580852464712432,0
129,Genetic Algorithm,3,16,2.2018231894201805,0
130,Genetic Algorithm,3,17,2.4201124720401337,0
131,Genetic Algorithm,3,18,2.744929336545544,0
132,Genetic Algorithm,3,19,2.808765162316637,0
133,Genetic Algorithm,3,20,2.869892947136781,0
134,Genetic Algorithm,3,21,3.056448993034086,0
135,Genetic Algorithm,3,22,3.38471779505106,0
136,Genetic Algorithm,3,23,3.839129116929493,0
137,Genetic Algorithm,3,24,4.132245099417291,0
138,Genetic Algorithm,3,25,4.399419674001059,0
139,Genetic Algorithm,3,26,3.5327150505998945,0
140,Genetic Algorithm,3,27,3.893166934795103,0
141,Genetic Algorithm,3,28,4.26097595775815,0
142,Genetic Algorithm,3,29,4.640377089552007,0
143,Genetic Algorithm,3,30,4.911170097623863,0
144,Genetic Algorithm,3,31,5.1329500563786405,0
145,Genetic Algorithm,3,32,5.568252104480662,0
146,Genetic Algorithm,3,33,5.861680420522489,0
147,Genetic Algorithm,3,34,6.048947143738069,0
148,Genetic Algorithm,3,35,6.225900205445386,0
149,Genetic Algorithm,3,36,6.416959446305806,0
150,Genetic Algorithm,3,37,6.525205805385882,0
151,Genetic Algorithm,3,38,5.53335253906476,0
152,Genetic Algorithm,4,1,1.0952401012182236,0
153,Genetic Algorithm,4,2,1.663756000995636,0
154,Genetic Algorithm,4,3,1.8410429894924165,0
155,Genetic Algorithm,4,4,2.080603816509247,0
156,Genetic Algorithm,4,5,1.5892951916903257,0
157,Genetic Algorithm,4,6,1.2039637122303248,0
158,Genetic Algorithm,4,7,1.398288425281644,0
159,Genetic Algorithm,4,8,1.50549039923914,0
160,Genetic Algorithm,4,9,1.617454555866795,0
161,Genetic Algorithm,4,10,2.068763261822539,0
162,Genetic Algorithm,4,11,2.3878633357710415,0
163,Genetic Algorithm,4,12,2.9435226959116036,0
164,Genetic Algorithm,4,13,3.414484376025873,0
165,Genetic Algorithm,4,14,3.915908473891693,0
166,Genetic Algorithm,4,15,4.075709466499763,0
167,Genetic Algorithm,4,16,4.150070618254619,0
168,Genetic Algorithm,4,17,4.408919857976514,0
169,Genetic Algorithm,4,18,4.7930683604008735,0
170,Genetic Algorithm,4,19,4.858819070247489,0
171,Genetic Algorithm,4,20,4.919022861256622,0
172,Genetic Algorithm,4,21,5.063907306476853,0
173,Genetic Algorithm,4,22,5.310656409620664,0
174,Genetic Algorithm,4,23,5.595819204955719,0
175,Genetic Algorithm,4,24,5.790583346321604,0
176,Genetic Algorithm,4,25,5.998760359197281,0
177,Genetic Algorithm,4,26,5.117641882657431,0
178,Genetic Algorithm,4,27,5.437955601274393,0
179,Genetic Algorithm,4,28,5.729115131407402,0
180,Genetic Algorithm,4,29,5.952065484359286,0
181,Genetic Algorithm,4,30,6.065985453945497,0
182,Genetic Algorithm,4,31,6.1690491718025,0
183,Genetic Algorithm,4,32,6.413527677428821,0
184,Genetic Algorithm,4,33,6.6133945593581585,0
185,Genetic Algorithm,4,34,6.740317766700783,0
186,Genetic Algorithm,4,35,6.852693474625149,0
187,Genetic Algorithm,4,36,6.950950047197218,0
188,Genetic Algorithm,4,37,7.019775474267479,0
189,Genetic Algorithm,4,38,6.024922655495282,0
190,Genetic Algorithm,5,1,0.8461492732167244,0
191,Genetic Algorithm,5,2,1.402858127579093,0
192,Genetic Algorithm,5,3,1.59152546107769,0
193,Genetic Algorithm,5,4,1.7370494297891854,0
194,Genetic Algorithm,5,5,1.2439230812340973,0
195,Genetic Algorithm,5,6,0.8613156763464211,0
196,Genetic Algorithm,5,7,1.1036053527146577,0
197,Genetic Algorithm,5,8,1.2175176776326464,0
198,Genetic Algorithm,5,9,1.310485604492502,0
199,Genetic Algorithm,5,10,1.7836730022109315,0
200,Genetic Algorithm,5,11,2.2455394405997557,0
201,Genetic Algorithm,5,12,2.9222560311234753,0
202,Genetic Algorithm,5,13,3.4062537749982638,0
203,Genetic Algorithm,5,14,3.9614486295855804,0
204,Genetic Algorithm,5,15,4.102518951458411,0
205,Genetic Algorithm,5,16,4.194473374275045,0
206,Genetic Algorithm,5,17,4.449226760653334,0
207,Genetic Algorithm,5,18,4.825299154383616,0
208,Genetic Algorithm,5,19,4.883021467340665,0
209,Genetic Algorithm,5,20,4.924900218381903,0
210,Genetic Algorithm,5,21,5.026466485991499,0
211,Genetic Algorithm,5,22,5.1884536928528755,0
212,Genetic Algorithm,5,23,5.352439956128022,0
213,Genetic Algorithm,5,24,5.473137289679965,0
214,Genetic Algorithm,5,25,5.6231995667362416,0
215,Genetic Algorithm,5,26,4.719323177955469,0
216,Genetic Algorithm,5,27,4.950683348647675,0
217,Genetic Algorithm,5,28,5.1366820048013535,0
218,Genetic Algorithm,5,29,5.256080058834871,0
219,Genetic Algorithm,5,30,5.304629936699666,0
220,Genetic Algorithm,5,31,5.352304749374188,0
221,Genetic Algorithm,5,32,5.471417789400465,0
222,Genetic Algorithm,5,33,5.570723660734392,0
223,Genetic Algorithm,5,34,5.630585328281767,0
224,Genetic Algorithm,5,35,5.68056409353102,0
225,Genetic Algorithm,5,36,5.715744356299216,0
226,Genetic Algorithm,5,37,5.744549852824235,0
227,Genetic Algorithm,5,38,4.74751169783103,0
228,Genetic Algorithm,6,1,1.4256446287035942,0
229,Genetic Algorithm,6,2,2.1704964724183085,0
230,Genetic Algorithm,6,3,2.423688886910677,0
231,Genetic Algorithm,6,4,2.6787607365846635,0
232,Genetic Algorithm,6,5,2.1897519357502464,0
233,Genetic Algorithm,6,6,1.8345962293446068,0
234,Genetic Algorithm,6,7,2.0941999424993996,0
235,Genetic Algorithm,6,8,2.2307174386210016,0
236,Genetic Algorithm,6,9,2.359786041987615,0
237,Genetic Algorithm,6,10,2.9214491146928836,0
238,Genetic Algorithm,6,11,3.3740466667837667,0
239,Genetic Algorithm,6,12,4.1302206295854615,0
240,Genetic Algorithm,6,13,4.744680133027511,0
241,Genetic Algorithm,6,14,5.457116386157947,0
242,Genetic Algorithm,6,15,5.662367626441197,0
243,Genetic Algorithm,6,16,5.779529332382159,0
244,Genetic Algorithm,6,17,6.167074746502118,0
245,Genetic Algorithm,6,18,6.755989839000183,0
246,Genetic Algorithm,6,19,6.858494262335377,0
247,Genetic Algorithm,6,20,6.945918562396786,0
248,Genetic Algorithm,6,21,7.122349997445366,0
249,Genetic Algorithm,6,22,7.44019227354171,0
250,Genetic Algorithm,6,23,7.797342531814596,0
251,Genetic Algorithm,6,24,8.048109345718643,0
252,Genetic Algorithm,6,25,8.399248447924277,0
253,Genetic Algorithm,6,26,7.586666360258481,0
254,Genetic Algorithm,6,27,8.186185138880631,0
255,Genetic Algorithm,6,28,8.759166388123653,0
256,Genetic Algorithm,6,29,9.167889148353956,0
257,Genetic Algorithm,6,30,9.333514395204284,0
258,Genetic Algorithm,6,31,9.499484768059947,0
259,Genetic Algorithm,6,32,9.966784258481958,0
260,Genetic Algorithm,6,33,10.41074685603092,0
261,Genetic Algorithm,6,34,10.69968212648938,0
262,Genetic Algorithm,6,35,10.946747507003048,0
263,Genetic Algorithm,6,36,11.142700222814854,0
264,Genetic Algorithm,6,37,11.28846228388178,0
265,Genetic Algorithm,6,38,10.297808309430655,0
266,Genetic Algorithm,7,1,0.8337988965213299,0
267,Genetic Algorithm,7,2,1.2693543057888745,0
268,Genetic Algorithm,7,3,1.3901822235435246,0
269,Genetic Algorithm,7,4,1.5864023715257642,0
270,Genetic Algorithm,7,5,1.0932656210660932,0
271,Genetic Algorithm,7,6,0.6838647126406429,0
272,Genetic Algorithm,7,7,0.8374541578441856,0
273,Genetic Algorithm,7,8,0.9219428521520662,0
274,Genetic Algorithm,7,9,1.0117082369453478,0
275,Genetic Algorithm,7,10,1.3616353306300213,0
276,Genetic Algorithm,7,11,1.6127324311561158,0
277,Genetic Algorithm,7,12,2.069963687745409,0
278,Genetic Algorithm,7,13,2.4703171493238973,0
279,Genetic Algorithm,7,14,2.916117406202035,0
280,Genetic Algorithm,7,15,3.0677043330795337,0
281,Genetic Algorithm,7,16,3.12683745646246,0
282,Genetic Algorithm,7,17,3.3732471870756915,0
283,Genetic Algorithm,7,18,3.7324047242976,0
284,Genetic Algorithm,7,19,3.8021783317751456,0
285,Genetic Algorithm,7,20,3.8608369413608523,0
286,Genetic Algorithm,7,21,4.011090148299358,0
287,Genetic Algorithm,7,22,4.28235906875076,0
288,Genetic Algorithm,7,23,4.608832311987302,0
289,Genetic Algorithm,7,24,4.8260460370996805,0
290,Genetic Algorithm,7,25,5.075056838191471,0
291,Genetic Algorithm,7,26,4.2107435586521245,0
292,Genetic Algorithm,7,27,4.587639993450961,0
293,Genetic Algorithm,7,28,4.946754319987616,0
294,Genetic Algorithm,7,29,5.251142892263255,0
295,Genetic Algorithm,7,30,5.406473923955955,0
296,Genetic Algorithm,7,31,5.550297055129804,0
297,Genetic Algorithm,7,32,5.879819942970672,0
298,Genetic Algorithm,7,33,6.14276731919209,0
299,Genetic Algorithm,7,34,6.309818855483927,0
300,Genetic Algorithm,7,35,6.458109489899971,0
301,Genetic Algorithm,7,36,6.593229339691276,0
302,Genetic Algorithm,7,37,6.681388040455455,0
303,Genetic Algorithm,7,38,5.688353912728304,0
304,Genetic Algorithm,8,1,0.8497663401067257,0
305,Genetic Algorithm,8,2,1.2130072588473557,0
306,Genetic Algorithm,8,3,1.3346251080185174,0
307,Genetic Algorithm,8,4,1.475211817100644,0
308,Genetic Algorithm,8,5,0.9816341553628445,0
309,Genetic Algorithm,8,6,0.5453638183325529,0
310,Genetic Algorithm,8,7,0.6500432114303112,0
311,Genetic Algorithm,8,8,0.7013992232955266,0
312,Genetic Algorithm,8,9,0.7581160687781144,0
313,Genetic Algorithm,8,10,0.9886047798148562,0
314,Genetic Algorithm,8,11,1.1480826927474905,0
315,Genetic Algorithm,8,12,1.4078823619834353,0
316,Genetic Algorithm,8,13,1.619142832731383,0
317,Genetic Algorithm,8,14,1.843448483099716,0
318,Genetic Algorithm,8,15,1.911026129325407,0
319,Genetic Algorithm,8,16,1.9444133321694306,0
320,Genetic Algorithm,8,17,2.0537325450531414,0
321,Genetic Algorithm,8,18,2.2167943169302515,0
322,Genetic Algorithm,8,19,2.244032772847938,0
323,Genetic Algorithm,8,20,2.2481036755101598,0
324,Genetic Algorithm,8,21,2.3069143210010448,0
325,Genetic Algorithm,8,22,2.4057307746292866,0
326,Genetic Algorithm,8,23,2.5173814394729055,0
327,Genetic Algorithm,8,24,2.593942576538197,0
328,Genetic Algorithm,8,25,2.6765745198013104,0
329,Genetic Algorithm,8,26,1.7247274842144764,0
330,Genetic Algorithm,8,27,1.851490643884412,0
331,Genetic Algorithm,8,28,1.9650664860041656,0
332,Genetic Algorithm,8,29,2.051237495209447,0
333,Genetic Algorithm,8,30,2.0886703789577865,0
334,Genetic Algorithm,8,31,2.128346743599423,0
335,Genetic Algorithm,8,32,2.2226168144838,0
336,Genetic Algorithm,8,33,2.2995897718862675,0
337,Genetic Algorithm,8,34,2.348547428293996,0
338,Genetic Algorithm,8,35,2.3920624438365032,0
339,Genetic Algorithm,8,36,2.4240962859060864,0
340,Genetic Algorithm,8,37,2.45105841791297,0
341,Genetic Algorithm,8,38,1.4530566830750806,0
342,Genetic Algorithm,9,1,0.2760564833879471,0
343,Genetic Algorithm,9,2,0.448500109873712,0
344,Genetic Algorithm,9,3,0.4924234026297927,0
345,Genetic Algorithm,9,4,0.5738144494965672,0
346,Genetic Algorithm,9,5,0.07610579229891301,0
347,Genetic Algorithm,9,6,-0.38349472425878045,0
348,Genetic Algorithm,9,7,-0.3122295331209898,0
349,Genetic Algorithm,9,8,-0.2765187204503249,0
350,Genetic Algorithm,9,9,-0.22945725432269085,0
351,Genetic Algorithm,9,10,-0.04719377237044084,0
352,Genetic Algorithm,9,11,0.0753135049841572,0
353,Genetic Algorithm,9,12,0.322973090013044,0
354,Genetic Algorithm,9,13,0.559385750343578,0
355,Genetic Algorithm,9,14,0.8099243505797554,0
356,Genetic Algorithm,9,15,0.9110918832323719,0
357,Genetic Algorithm,9,16,0.9393242746717502,0
358,Genetic Algorithm,9,17,1.0804155836380291,0
359,Genetic Algorithm,9,18,1.2859646145752837,0
360,Genetic Algorithm,9,19,1.3255699471323956,0
361,Genetic Algorithm,9,20,1.3511666414545687,0
362,Genetic Algorithm,9,21,1.4707944133909256,0
363,Genetic Algorithm,9,22,1.6739723281966359,0
364,Genetic Algorithm,9,23,1.9495234348283916,0
365,Genetic Algorithm,9,24,2.1321107265012174,0
366,Genetic Algorithm,9,25,2.2857035437257793,0
367,Genetic Algorithm,9,26,1.3657307601751594,0
368,Genetic Algorithm,9,27,1.5778682002084163,0
369,Genetic Algorithm,9,28,1.7917820577354935,0
370,Genetic Algorithm,9,29,2.0038032474400307,0
371,Genetic Algorithm,9,30,2.146162298002191,0
372,Genetic Algorithm,9,31,2.269269055404611,0
373,Genetic Algorithm,9,32,2.5249344698124605,0
374,Genetic Algorithm,9,33,2.705834115908392,0
375,Genetic Algorithm,9,34,2.8259374017053323,0
376,Genetic Algorithm,9,35,2.9436721754231527,0
377,Genetic Algorithm,9,36,3.067535325689638,0
378,Genetic Algorithm,9,37,3.1494567393794894,0
379,Genetic Algorithm,9,38,2.1540012476317822,0
