,Algorithm,Run,Step,vehicle,x,y
1754,Random Fleet Wandering,2,68,2,30,7
1755,Random Fleet Wandering,2,68,3,27,12
1756,Random Fleet Wandering,2,69,0,26,8
1757,Random Fleet Wandering,2,69,1,30,11
1758,Random Fleet Wandering,2,69,2,29,6
1759,Random Fleet Wandering,2,69,3,26,11
1760,Random Fleet Wandering,2,70,0,25,7
1761,Random Fleet Wandering,2,70,1,29,10
1762,Random Fleet Wandering,2,70,2,28,5
1763,Random Fleet Wandering,2,70,3,25,10
1764,Random Fleet Wandering,2,71,0,24,6
1765,Random Fleet Wandering,2,71,1,28,9
1766,Random Fleet Wandering,2,71,2,27,4
1767,Random Fleet Wandering,2,71,3,24,9
1768,Random Fleet Wandering,2,72,0,24,7
1769,Random Fleet Wandering,2,72,1,28,10
1770,Random Fleet Wandering,2,72,2,27,5
1771,Random Fleet Wandering,2,72,3,24,10
1772,Random Fleet Wandering,2,73,0,24,8
1773,Random Fleet Wandering,2,73,1,28,11
1774,Random Fleet Wandering,2,73,2,27,6
1775,Random Fleet Wandering,2,73,3,24,11
1776,Random Fleet Wandering,2,74,0,24,9
1777,Random Fleet Wandering,2,74,1,28,12
1778,Random Fleet Wandering,2,74,2,27,7
1779,Random Fleet Wandering,2,74,3,24,12
1780,Random Fleet Wandering,2,75,0,24,10
1781,Random Fleet Wandering,2,75,1,28,13
1782,Random Fleet Wandering,2,75,2,27,8
1783,Random Fleet Wandering,2,75,3,24,13
1784,Random Fleet Wandering,2,76,0,24,11
1785,Random Fleet Wandering,2,76,1,28,14
1786,Random Fleet Wandering,2,76,2,27,9
1787,Random Fleet Wandering,2,76,3,24,14
1788,Random Fleet Wandering,2,77,0,24,12
1789,Random Fleet Wandering,2,77,1,28,15
1790,Random Fleet Wandering,2,77,2,27,10
1791,Random Fleet Wandering,2,77,3,24,15
1792,Random Fleet Wandering,2,78,0,24,13
1793,Random Fleet Wandering,2,78,1,28,16
1794,Random Fleet Wandering,2,78,2,27,11
1795,Random Fleet Wandering,2,78,3,24,16
1796,Random Fleet Wandering,2,79,0,24,14
1797,Random Fleet Wandering,2,79,1,28,17
1798,Random Fleet Wandering,2,79,2,27,12
1799,Random Fleet Wandering,2,79,3,24,17
1800,Random Fleet Wandering,2,80,0,24,15
1801,Random Fleet Wandering,2,80,1,28,18
1802,Random Fleet Wandering,2,80,2,27,13
1803,Random Fleet Wandering,2,80,3,24,18
1804,Random Fleet Wandering,2,81,0,24,16
1805,Random Fleet Wandering,2,81,1,28,19
1806,Random Fleet Wandering,2,81,2,27,14
1807,Random Fleet Wandering,2,81,3,24,19
1808,Random Fleet Wandering,2,82,0,24,17
1809,Random Fleet Wandering,2,82,1,28,20
1810,Random Fleet Wandering,2,82,2,27,15
1811,Random Fleet Wandering,2,82,3,24,20
1812,Random Fleet Wandering,2,83,0,24,18
1813,Random Fleet Wandering,2,83,1,28,21
1814,Random Fleet Wandering,2,83,2,27,16
1815,Random Fleet Wandering,2,83,3,24,21
1816,Random Fleet Wandering,2,84,0,24,19
1817,Random Fleet Wandering,2,84,1,28,22
1818,Random Fleet Wandering,2,84,2,27,17
1819,Random Fleet Wandering,2,84,3,24,22
1820,Random Fleet Wandering,2,85,0,24,20
1821,Random Fleet Wandering,2,85,1,28,23
1822,Random Fleet Wandering,2,85,2,27,18
1823,Random Fleet Wandering,2,85,3,24,23
1824,Random Fleet Wandering,2,86,0,24,21
1825,Random Fleet Wandering,2,86,1,28,24
1826,Random Fleet Wandering,2,86,2,27,19
1827,Random Fleet Wandering,2,86,3,24,24
1828,Random Fleet Wandering,2,87,0,24,22
1829,Random Fleet Wandering,2,87,1,28,25
1830,Random Fleet Wandering,2,87,2,27,20
1831,Random Fleet Wandering,2,87,3,24,25
1832,Random Fleet Wandering,2,88,0,24,23
1833,Random Fleet Wandering,2,88,1,28,26
1834,Random Fleet Wandering,2,88,2,27,21
1835,Random Fleet Wandering,2,88,3,24,26
1836,Random Fleet Wandering,2,89,0,25,22
1837,Random Fleet Wandering,2,89,1,29,25
1838,Random Fleet Wandering,2,89,2,28,20
1839,Random Fleet Wandering,2,89,3,25,25
1840,Random Fleet Wandering,2,90,0,26,21
1841,Random Fleet Wandering,2,90,1,30,24
1842,Random Fleet Wandering,2,90,2,29,19
1843,Random Fleet Wandering,2,90,3,26,24
1844,Random Fleet Wandering,2,91,0,27,20
1845,Random Fleet Wandering,2,91,1,31,23
1846,Random Fleet Wandering,2,91,2,30,18
1847,Random Fleet Wandering,2,91,3,27,23
1848,Random Fleet Wandering,2,92,0,28,19
1849,Random Fleet Wandering,2,92,1,32,22
1850,Random Fleet Wandering,2,92,2,31,17
1851,Random Fleet Wandering,2,92,3,28,22
1852,Random Fleet Wandering,2,93,0,29,18
1853,Random Fleet Wandering,2,93,1,33,21
1854,Random Fleet Wandering,2,93,2,32,16
1855,Random Fleet Wandering,2,93,3,29,21
1856,Random Fleet Wandering,2,94,0,30,17
1857,Random Fleet Wandering,2,94,1,34,20
1858,Random Fleet Wandering,2,94,2,33,15
1859,Random Fleet Wandering,2,94,3,30,20
1860,Random Fleet Wandering,2,95,0,31,16
1861,Random Fleet Wandering,2,95,1,35,19
1862,Random Fleet Wandering,2,95,2,34,14
1863,Random Fleet Wandering,2,95,3,31,19
1864,Random Fleet Wandering,2,96,0,32,15
1865,Random Fleet Wandering,2,96,1,36,18
1866,Random Fleet Wandering,2,96,2,35,13
1867,Random Fleet Wandering,2,96,3,32,18
1868,Random Fleet Wandering,2,97,0,33,14
1869,Random Fleet Wandering,2,97,1,37,17
1870,Random Fleet Wandering,2,97,2,36,12
1871,Random Fleet Wandering,2,97,3,33,17
1872,Random Fleet Wandering,2,98,0,34,13
1873,Random Fleet Wandering,2,98,1,38,16
1874,Random Fleet Wandering,2,98,2,37,11
1875,Random Fleet Wandering,2,98,3,34,16
1876,Random Fleet Wandering,2,99,0,33,14
1877,Random Fleet Wandering,2,99,1,37,17
1878,Random Fleet Wandering,2,99,2,36,12
1879,Random Fleet Wandering,2,99,3,33,17
1880,Random Fleet Wandering,2,100,0,32,15
1881,Random Fleet Wandering,2,100,1,36,18
1882,Random Fleet Wandering,2,100,2,35,13
1883,Random Fleet Wandering,2,100,3,32,18
1884,Random Fleet Wandering,2,101,0,31,16
1885,Random Fleet Wandering,2,101,1,35,19
1886,Random Fleet Wandering,2,101,2,34,14
1887,Random Fleet Wandering,2,101,3,31,19
1888,Random Fleet Wandering,2,102,0,30,17
1889,Random Fleet Wandering,2,102,1,34,20
1890,Random Fleet Wandering,2,102,2,33,15
1891,Random Fleet Wandering,2,102,3,30,20
1892,Random Fleet Wandering,2,103,0,29,18
1893,Random Fleet Wandering,2,103,1,33,21
1894,Random Fleet Wandering,2,103,2,32,16
1895,Random Fleet Wandering,2,103,3,29,21
1896,Random Fleet Wandering,2,104,0,28,19
1897,Random Fleet Wandering,2,104,1,32,22
1898,Random Fleet Wandering,2,104,2,31,17
1899,Random Fleet Wandering,2,104,3,28,22
1900,Random Fleet Wandering,2,105,0,27,20
1901,Random Fleet Wandering,2,105,1,31,23
1902,Random Fleet Wandering,2,105,2,30,18
1903,Random Fleet Wandering,2,105,3,27,23
1904,Random Fleet Wandering,2,106,0,26,21
1905,Random Fleet Wandering,2,106,1,30,24
1906,Random Fleet Wandering,2,106,2,29,19
1907,Random Fleet Wandering,2,106,3,26,24
1908,Random Fleet Wandering,2,107,0,25,22
1909,Random Fleet Wandering,2,107,1,29,25
1910,Random Fleet Wandering,2,107,2,28,20
1911,Random Fleet Wandering,2,107,3,25,25
1912,Random Fleet Wandering,2,108,0,24,23
1913,Random Fleet Wandering,2,108,1,28,26
1914,Random Fleet Wandering,2,108,2,27,21
1915,Random Fleet Wandering,2,108,3,24,26
1916,Random Fleet Wandering,2,109,0,24,22
1917,Random Fleet Wandering,2,109,1,28,25
1918,Random Fleet Wandering,2,109,2,27,20
1919,Random Fleet Wandering,2,109,3,24,25
1920,Random Fleet Wandering,2,110,0,24,21
1921,Random Fleet Wandering,2,110,1,28,24
1922,Random Fleet Wandering,2,110,2,27,19
1923,Random Fleet Wandering,2,110,3,24,24
1924,Random Fleet Wandering,2,111,0,24,20
1925,Random Fleet Wandering,2,111,1,28,23
1926,Random Fleet Wandering,2,111,2,27,18
1927,Random Fleet Wandering,2,111,3,24,23
1928,Random Fleet Wandering,2,112,0,24,19
1929,Random Fleet Wandering,2,112,1,28,22
1930,Random Fleet Wandering,2,112,2,27,17
1931,Random Fleet Wandering,2,112,3,24,22
1932,Random Fleet Wandering,2,113,0,24,18
1933,Random Fleet Wandering,2,113,1,28,21
1934,Random Fleet Wandering,2,113,2,27,16
1935,Random Fleet Wandering,2,113,3,24,21
1936,Random Fleet Wandering,2,114,0,24,17
1937,Random Fleet Wandering,2,114,1,28,20
1938,Random Fleet Wandering,2,114,2,27,15
1939,Random Fleet Wandering,2,114,3,24,20
1940,Random Fleet Wandering,2,115,0,24,16
1941,Random Fleet Wandering,2,115,1,28,19
1942,Random Fleet Wandering,2,115,2,27,14
1943,Random Fleet Wandering,2,115,3,24,19
1944,Random Fleet Wandering,2,116,0,24,15
1945,Random Fleet Wandering,2,116,1,28,18
1946,Random Fleet Wandering,2,116,2,27,13
1947,Random Fleet Wandering,2,116,3,24,18
1948,Random Fleet Wandering,2,117,0,24,14
1949,Random Fleet Wandering,2,117,1,28,17
1950,Random Fleet Wandering,2,117,2,27,12
1951,Random Fleet Wandering,2,117,3,24,17
1952,Random Fleet Wandering,2,118,0,24,13
1953,Random Fleet Wandering,2,118,1,28,16
1954,Random Fleet Wandering,2,118,2,27,11
1955,Random Fleet Wandering,2,118,3,24,16
1956,Random Fleet Wandering,2,119,0,24,12
1957,Random Fleet Wandering,2,119,1,28,15
1958,Random Fleet Wandering,2,119,2,27,10
1959,Random Fleet Wandering,2,119,3,24,15
1960,Random Fleet Wandering,2,120,0,24,11
1961,Random Fleet Wandering,2,120,1,28,14
1962,Random Fleet Wandering,2,120,2,27,9
1963,Random Fleet Wandering,2,120,3,24,14
1964,Random Fleet Wandering,2,121,0,24,10
1965,Random Fleet Wandering,2,121,1,28,13
1966,Random Fleet Wandering,2,121,2,27,8
1967,Random Fleet Wandering,2,121,3,24,13
1968,Random Fleet Wandering,2,122,0,24,9
1969,Random Fleet Wandering,2,122,1,28,12
1970,Random Fleet Wandering,2,122,2,27,7
1971,Random Fleet Wandering,2,122,3,24,12
1972,Random Fleet Wandering,2,123,0,24,8
1973,Random Fleet Wandering,2,123,1,28,11
1974,Random Fleet Wandering,2,123,2,27,6
1975,Random Fleet Wandering,2,123,3,24,11
1976,Random Fleet Wandering,2,124,0,24,7
1977,Random Fleet Wandering,2,124,1,28,10
1978,Random Fleet Wandering,2,124,2,27,5
1979,Random Fleet Wandering,2,124,3,24,10
1980,Random Fleet Wandering,2,125,0,24,6
1981,Random Fleet Wandering,2,125,1,28,9
1982,Random Fleet Wandering,2,125,2,27,4
1983,Random Fleet Wandering,2,125,3,24,9
1984,Random Fleet Wandering,2,126,0,23,7
1985,Random Fleet Wandering,2,126,1,27,10
1986,Random Fleet Wandering,2,126,2,26,5
1987,Random Fleet Wandering,2,126,3,23,10
1988,Random Fleet Wandering,2,127,0,22,8
1989,Random Fleet Wandering,2,127,1,26,11
1990,Random Fleet Wandering,2,127,2,25,6
1991,Random Fleet Wandering,2,127,3,22,11
1992,Random Fleet Wandering,2,128,0,21,9
1993,Random Fleet Wandering,2,128,1,25,12
1994,Random Fleet Wandering,2,128,2,24,7
1995,Random Fleet Wandering,2,128,3,21,12
1996,Random Fleet Wandering,2,129,0,20,10
1997,Random Fleet Wandering,2,129,1,24,13
1998,Random Fleet Wandering,2,129,2,23,8
1999,Random Fleet Wandering,2,129,3,20,13
2000,Random Fleet Wandering,2,130,0,19,11
2001,Random Fleet Wandering,2,130,1,23,14
2002,Random Fleet Wandering,2,130,2,22,9
2003,Random Fleet Wandering,2,130,3,19,14
2004,Random Fleet Wandering,2,131,0,18,12
2005,Random Fleet Wandering,2,131,1,22,15
2006,Random Fleet Wandering,2,131,2,21,10
2007,Random Fleet Wandering,2,131,3,18,15
2008,Random Fleet Wandering,2,132,0,17,13
2009,Random Fleet Wandering,2,132,1,21,16
2010,Random Fleet Wandering,2,132,2,20,11
2011,Random Fleet Wandering,2,132,3,17,16
2012,Random Fleet Wandering,2,133,0,16,14
2013,Random Fleet Wandering,2,133,1,20,17
2014,Random Fleet Wandering,2,133,2,19,12
2015,Random Fleet Wandering,2,133,3,16,17
2016,Random Fleet Wandering,2,134,0,15,15
2017,Random Fleet Wandering,2,134,1,19,18
2018,Random Fleet Wandering,2,134,2,18,13
2019,Random Fleet Wandering,2,134,3,15,18
2020,Random Fleet Wandering,2,135,0,14,16
2021,Random Fleet Wandering,2,135,1,18,19
2022,Random Fleet Wandering,2,135,2,17,14
2023,Random Fleet Wandering,2,135,3,14,19
2024,Random Fleet Wandering,2,136,0,13,17
2025,Random Fleet Wandering,2,136,1,17,20
2026,Random Fleet Wandering,2,136,2,16,15
2027,Random Fleet Wandering,2,136,3,13,20
2028,Random Fleet Wandering,2,137,0,12,18
2029,Random Fleet Wandering,2,137,1,16,21
2030,Random Fleet Wandering,2,137,2,15,16
2031,Random Fleet Wandering,2,137,3,12,21
2032,Random Fleet Wandering,2,138,0,11,17
2033,Random Fleet Wandering,2,138,1,15,20
2034,Random Fleet Wandering,2,138,2,14,15
2035,Random Fleet Wandering,2,138,3,11,20
2036,Random Fleet Wandering,2,139,0,10,16
2037,Random Fleet Wandering,2,139,1,14,19
2038,Random Fleet Wandering,2,139,2,13,14
2039,Random Fleet Wandering,2,139,3,10,19
2040,Random Fleet Wandering,2,140,0,9,15
2041,Random Fleet Wandering,2,140,1,13,18
2042,Random Fleet Wandering,2,140,2,12,13
2043,Random Fleet Wandering,2,140,3,9,18
2044,Random Fleet Wandering,2,141,0,8,14
2045,Random Fleet Wandering,2,141,1,12,17
2046,Random Fleet Wandering,2,141,2,11,12
2047,Random Fleet Wandering,2,141,3,8,17
2048,Random Fleet Wandering,2,142,0,7,13
2049,Random Fleet Wandering,2,142,1,11,16
2050,Random Fleet Wandering,2,142,2,10,11
2051,Random Fleet Wandering,2,142,3,7,16
2052,Random Fleet Wandering,2,143,0,6,12
2053,Random Fleet Wandering,2,143,1,10,15
2054,Random Fleet Wandering,2,143,2,9,10
2055,Random Fleet Wandering,2,143,3,6,15
2056,Random Fleet Wandering,2,144,0,5,13
2057,Random Fleet Wandering,2,144,1,9,16
2058,Random Fleet Wandering,2,144,2,8,11
2059,Random Fleet Wandering,2,144,3,5,16
2060,Random Fleet Wandering,2,145,0,4,14
2061,Random Fleet Wandering,2,145,1,8,17
2062,Random Fleet Wandering,2,145,2,7,12
2063,Random Fleet Wandering,2,145,3,4,17
2064,Random Fleet Wandering,2,146,0,3,15
2065,Random Fleet Wandering,2,146,1,7,18
2066,Random Fleet Wandering,2,146,2,6,13
2067,Random Fleet Wandering,2,146,3,3,18
2068,Random Fleet Wandering,2,147,0,3,16
2069,Random Fleet Wandering,2,147,1,7,19
2070,Random Fleet Wandering,2,147,2,6,14
2071,Random Fleet Wandering,2,147,3,3,19
2072,Random Fleet Wandering,2,148,0,3,15
2073,Random Fleet Wandering,2,148,1,7,18
2074,Random Fleet Wandering,2,148,2,6,13
2075,Random Fleet Wandering,2,148,3,3,18
2076,Random Fleet Wandering,2,149,0,4,14
2077,Random Fleet Wandering,2,149,1,8,17
2078,Random Fleet Wandering,2,149,2,7,12
2079,Random Fleet Wandering,2,149,3,4,17
2080,Random Fleet Wandering,2,150,0,5,13
2081,Random Fleet Wandering,2,150,1,9,16
2082,Random Fleet Wandering,2,150,2,8,11
2083,Random Fleet Wandering,2,150,3,5,16
2084,Random Fleet Wandering,2,151,0,6,12
2085,Random Fleet Wandering,2,151,1,10,15
2086,Random Fleet Wandering,2,151,2,9,10
2087,Random Fleet Wandering,2,151,3,6,15
2088,Random Fleet Wandering,2,152,0,5,13
2089,Random Fleet Wandering,2,152,1,9,16
2090,Random Fleet Wandering,2,152,2,8,11
2091,Random Fleet Wandering,2,152,3,5,16
2092,Random Fleet Wandering,2,153,0,4,14
2093,Random Fleet Wandering,2,153,1,8,17
2094,Random Fleet Wandering,2,153,2,7,12
2095,Random Fleet Wandering,2,153,3,4,17
2096,Random Fleet Wandering,2,154,0,3,15
2097,Random Fleet Wandering,2,154,1,7,18
2098,Random Fleet Wandering,2,154,2,6,13
2099,Random Fleet Wandering,2,154,3,3,18
2100,Random Fleet Wandering,2,155,0,4,16
2101,Random Fleet Wandering,2,155,1,8,19
2102,Random Fleet Wandering,2,155,2,7,14
2103,Random Fleet Wandering,2,155,3,4,19
2104,Random Fleet Wandering,2,156,0,5,17
2105,Random Fleet Wandering,2,156,1,9,20
2106,Random Fleet Wandering,2,156,2,8,15
2107,Random Fleet Wandering,2,156,3,5,20
2108,Random Fleet Wandering,2,157,0,6,16
2109,Random Fleet Wandering,2,157,1,10,19
2110,Random Fleet Wandering,2,157,2,9,14
2111,Random Fleet Wandering,2,157,3,6,19
2112,Random Fleet Wandering,2,158,0,7,15
2113,Random Fleet Wandering,2,158,1,11,18
2114,Random Fleet Wandering,2,158,2,10,13
2115,Random Fleet Wandering,2,158,3,7,18
2116,Random Fleet Wandering,2,159,0,8,14
2117,Random Fleet Wandering,2,159,1,12,17
2118,Random Fleet Wandering,2,159,2,11,12
2119,Random Fleet Wandering,2,159,3,8,17
2120,Random Fleet Wandering,2,160,0,9,13
2121,Random Fleet Wandering,2,160,1,13,16
2122,Random Fleet Wandering,2,160,2,12,11
2123,Random Fleet Wandering,2,160,3,9,16
2124,Random Fleet Wandering,2,161,0,10,12
2125,Random Fleet Wandering,2,161,1,14,15
2126,Random Fleet Wandering,2,161,2,13,10
2127,Random Fleet Wandering,2,161,3,10,15
2128,Random Fleet Wandering,2,162,0,11,11
2129,Random Fleet Wandering,2,162,1,15,14
2130,Random Fleet Wandering,2,162,2,14,9
2131,Random Fleet Wandering,2,162,3,11,14
2132,Random Fleet Wandering,2,163,0,12,10
2133,Random Fleet Wandering,2,163,1,16,13
2134,Random Fleet Wandering,2,163,2,15,8
2135,Random Fleet Wandering,2,163,3,12,13
2136,Random Fleet Wandering,3,0,0,24,21
2137,Random Fleet Wandering,3,0,1,28,24
2138,Random Fleet Wandering,3,0,2,27,19
2139,Random Fleet Wandering,3,0,3,24,24
2140,Random Fleet Wandering,3,1,0,25,22
2141,Random Fleet Wandering,3,1,1,29,25
2142,Random Fleet Wandering,3,1,2,28,20
2143,Random Fleet Wandering,3,1,3,25,25
2144,Random Fleet Wandering,3,2,0,26,23
2145,Random Fleet Wandering,3,2,1,30,26
2146,Random Fleet Wandering,3,2,2,29,21
2147,Random Fleet Wandering,3,2,3,26,26
2148,Random Fleet Wandering,3,3,0,26,22
2149,Random Fleet Wandering,3,3,1,30,25
2150,Random Fleet Wandering,3,3,2,29,20
2151,Random Fleet Wandering,3,3,3,26,25
2152,Random Fleet Wandering,3,4,0,26,21
2153,Random Fleet Wandering,3,4,1,30,24
2154,Random Fleet Wandering,3,4,2,29,19
2155,Random Fleet Wandering,3,4,3,26,24
2156,Random Fleet Wandering,3,5,0,26,20
2157,Random Fleet Wandering,3,5,1,30,23
2158,Random Fleet Wandering,3,5,2,29,18
2159,Random Fleet Wandering,3,5,3,26,23
2160,Random Fleet Wandering,3,6,0,26,19
2161,Random Fleet Wandering,3,6,1,30,22
2162,Random Fleet Wandering,3,6,2,29,17
2163,Random Fleet Wandering,3,6,3,26,22
2164,Random Fleet Wandering,3,7,0,26,18
2165,Random Fleet Wandering,3,7,1,30,21
2166,Random Fleet Wandering,3,7,2,29,16
2167,Random Fleet Wandering,3,7,3,26,21
2168,Random Fleet Wandering,3,8,0,26,17
2169,Random Fleet Wandering,3,8,1,30,20
2170,Random Fleet Wandering,3,8,2,29,15
2171,Random Fleet Wandering,3,8,3,26,20
2172,Random Fleet Wandering,3,9,0,26,16
2173,Random Fleet Wandering,3,9,1,30,19
2174,Random Fleet Wandering,3,9,2,29,14
2175,Random Fleet Wandering,3,9,3,26,19
2176,Random Fleet Wandering,3,10,0,26,15
2177,Random Fleet Wandering,3,10,1,30,18
2178,Random Fleet Wandering,3,10,2,29,13
2179,Random Fleet Wandering,3,10,3,26,18
2180,Random Fleet Wandering,3,11,0,26,14
2181,Random Fleet Wandering,3,11,1,30,17
2182,Random Fleet Wandering,3,11,2,29,12
2183,Random Fleet Wandering,3,11,3,26,17
2184,Random Fleet Wandering,3,12,0,26,13
2185,Random Fleet Wandering,3,12,1,30,16
2186,Random Fleet Wandering,3,12,2,29,11
2187,Random Fleet Wandering,3,12,3,26,16
2188,Random Fleet Wandering,3,13,0,26,12
2189,Random Fleet Wandering,3,13,1,30,15
2190,Random Fleet Wandering,3,13,2,29,10
2191,Random Fleet Wandering,3,13,3,26,15
2192,Random Fleet Wandering,3,14,0,26,11
2193,Random Fleet Wandering,3,14,1,30,14
2194,Random Fleet Wandering,3,14,2,29,9
2195,Random Fleet Wandering,3,14,3,26,14
2196,Random Fleet Wandering,3,15,0,26,10
2197,Random Fleet Wandering,3,15,1,30,13
2198,Random Fleet Wandering,3,15,2,29,8
2199,Random Fleet Wandering,3,15,3,26,13
2200,Random Fleet Wandering,3,16,0,26,9
2201,Random Fleet Wandering,3,16,1,30,12
2202,Random Fleet Wandering,3,16,2,29,7
2203,Random Fleet Wandering,3,16,3,26,12
2204,Random Fleet Wandering,3,17,0,26,8
2205,Random Fleet Wandering,3,17,1,30,11
2206,Random Fleet Wandering,3,17,2,29,6
2207,Random Fleet Wandering,3,17,3,26,11
2208,Random Fleet Wandering,3,18,0,26,7
2209,Random Fleet Wandering,3,18,1,30,10
2210,Random Fleet Wandering,3,18,2,29,5
2211,Random Fleet Wandering,3,18,3,26,10
2212,Random Fleet Wandering,3,19,0,27,8
2213,Random Fleet Wandering,3,19,1,31,11
2214,Random Fleet Wandering,3,19,2,30,6
2215,Random Fleet Wandering,3,19,3,27,11
2216,Random Fleet Wandering,3,20,0,28,9
2217,Random Fleet Wandering,3,20,1,32,12
2218,Random Fleet Wandering,3,20,2,31,7
2219,Random Fleet Wandering,3,20,3,28,12
2220,Random Fleet Wandering,3,21,0,29,10
2221,Random Fleet Wandering,3,21,1,33,13
2222,Random Fleet Wandering,3,21,2,32,8
2223,Random Fleet Wandering,3,21,3,29,13
2224,Random Fleet Wandering,3,22,0,30,11
2225,Random Fleet Wandering,3,22,1,34,14
2226,Random Fleet Wandering,3,22,2,33,9
2227,Random Fleet Wandering,3,22,3,30,14
2228,Random Fleet Wandering,3,23,0,31,12
2229,Random Fleet Wandering,3,23,1,35,15
2230,Random Fleet Wandering,3,23,2,34,10
2231,Random Fleet Wandering,3,23,3,31,15
2232,Random Fleet Wandering,3,24,0,32,13
2233,Random Fleet Wandering,3,24,1,36,16
2234,Random Fleet Wandering,3,24,2,35,11
2235,Random Fleet Wandering,3,24,3,32,16
2236,Random Fleet Wandering,3,25,0,33,14
2237,Random Fleet Wandering,3,25,1,37,17
2238,Random Fleet Wandering,3,25,2,36,12
2239,Random Fleet Wandering,3,25,3,33,17
2240,Random Fleet Wandering,3,26,0,34,15
2241,Random Fleet Wandering,3,26,1,38,18
2242,Random Fleet Wandering,3,26,2,37,13
2243,Random Fleet Wandering,3,26,3,34,18
2244,Random Fleet Wandering,3,27,0,35,16
2245,Random Fleet Wandering,3,27,1,39,19
2246,Random Fleet Wandering,3,27,2,38,14
2247,Random Fleet Wandering,3,27,3,35,19
2248,Random Fleet Wandering,3,28,0,36,17
2249,Random Fleet Wandering,3,28,1,40,20
2250,Random Fleet Wandering,3,28,2,39,15
2251,Random Fleet Wandering,3,28,3,36,20
2252,Random Fleet Wandering,3,29,0,37,18
2253,Random Fleet Wandering,3,29,1,41,21
2254,Random Fleet Wandering,3,29,2,40,16
2255,Random Fleet Wandering,3,29,3,37,21
2256,Random Fleet Wandering,3,30,0,38,19
2257,Random Fleet Wandering,3,30,1,42,22
2258,Random Fleet Wandering,3,30,2,41,17
2259,Random Fleet Wandering,3,30,3,38,22
2260,Random Fleet Wandering,3,31,0,39,20
2261,Random Fleet Wandering,3,31,1,43,23
2262,Random Fleet Wandering,3,31,2,42,18
2263,Random Fleet Wandering,3,31,3,39,23
2264,Random Fleet Wandering,3,32,0,40,21
2265,Random Fleet Wandering,3,32,1,44,24
2266,Random Fleet Wandering,3,32,2,43,19
2267,Random Fleet Wandering,3,32,3,40,24
2268,Random Fleet Wandering,3,33,0,41,22
2269,Random Fleet Wandering,3,33,1,45,25
2270,Random Fleet Wandering,3,33,2,44,20
2271,Random Fleet Wandering,3,33,3,41,25
2272,Random Fleet Wandering,3,34,0,42,23
2273,Random Fleet Wandering,3,34,1,46,26
2274,Random Fleet Wandering,3,34,2,45,21
2275,Random Fleet Wandering,3,34,3,42,26
2276,Random Fleet Wandering,3,35,0,43,24
2277,Random Fleet Wandering,3,35,1,47,27
2278,Random Fleet Wandering,3,35,2,46,22
2279,Random Fleet Wandering,3,35,3,43,27
2280,Random Fleet Wandering,3,36,0,44,25
2281,Random Fleet Wandering,3,36,1,48,28
2282,Random Fleet Wandering,3,36,2,47,23
2283,Random Fleet Wandering,3,36,3,44,28
2284,Random Fleet Wandering,3,37,0,45,26
2285,Random Fleet Wandering,3,37,1,49,29
2286,Random Fleet Wandering,3,37,2,48,24
2287,Random Fleet Wandering,3,37,3,45,29
2288,Random Fleet Wandering,3,38,0,46,27
2289,Random Fleet Wandering,3,38,1,50,30
2290,Random Fleet Wandering,3,38,2,49,25
2291,Random Fleet Wandering,3,38,3,46,30
2292,Random Fleet Wandering,3,39,0,47,28
2293,Random Fleet Wandering,3,39,1,51,31
2294,Random Fleet Wandering,3,39,2,50,26
2295,Random Fleet Wandering,3,39,3,47,31
2296,Random Fleet Wandering,3,40,0,48,29
2297,Random Fleet Wandering,3,40,1,52,32
2298,Random Fleet Wandering,3,40,2,51,27
2299,Random Fleet Wandering,3,40,3,48,32
2300,Random Fleet Wandering,3,41,0,47,29
2301,Random Fleet Wandering,3,41,1,51,32
2302,Random Fleet Wandering,3,41,2,50,27
2303,Random Fleet Wandering,3,41,3,47,32
2304,Random Fleet Wandering,3,42,0,46,29
2305,Random Fleet Wandering,3,42,1,50,32
2306,Random Fleet Wandering,3,42,2,49,27
2307,Random Fleet Wandering,3,42,3,46,32
2308,Random Fleet Wandering,3,43,0,45,29
2309,Random Fleet Wandering,3,43,1,49,32
2310,Random Fleet Wandering,3,43,2,48,27
2311,Random Fleet Wandering,3,43,3,45,32
2312,Random Fleet Wandering,3,44,0,44,29
2313,Random Fleet Wandering,3,44,1,48,32
2314,Random Fleet Wandering,3,44,2,47,27
2315,Random Fleet Wandering,3,44,3,44,32
2316,Random Fleet Wandering,3,45,0,43,29
2317,Random Fleet Wandering,3,45,1,47,32
2318,Random Fleet Wandering,3,45,2,46,27
2319,Random Fleet Wandering,3,45,3,43,32
2320,Random Fleet Wandering,3,46,0,42,29
2321,Random Fleet Wandering,3,46,1,46,32
2322,Random Fleet Wandering,3,46,2,45,27
2323,Random Fleet Wandering,3,46,3,42,32
2324,Random Fleet Wandering,3,47,0,41,29
2325,Random Fleet Wandering,3,47,1,45,32
2326,Random Fleet Wandering,3,47,2,44,27
2327,Random Fleet Wandering,3,47,3,41,32
2328,Random Fleet Wandering,3,48,0,40,29
2329,Random Fleet Wandering,3,48,1,44,32
2330,Random Fleet Wandering,3,48,2,43,27
2331,Random Fleet Wandering,3,48,3,40,32
2332,Random Fleet Wandering,3,49,0,39,28
2333,Random Fleet Wandering,3,49,1,43,31
2334,Random Fleet Wandering,3,49,2,42,26
2335,Random Fleet Wandering,3,49,3,39,31
