,Algorithm,Run,Step,vehicle,x,y
869,DRL,1,66,1,33,11
870,DRL,1,66,2,31,12
871,DRL,1,66,3,33,13
872,DRL,1,67,0,33,16
873,DRL,1,67,1,34,12
874,DRL,1,67,2,32,13
875,DRL,1,67,3,34,14
876,DRL,1,68,0,34,17
877,DRL,1,68,1,35,13
878,DRL,1,68,2,33,14
879,DRL,1,68,3,35,15
880,DRL,1,69,0,35,18
881,DRL,1,69,1,36,14
882,DRL,1,69,2,34,15
883,DRL,1,69,3,36,16
884,DRL,1,70,0,36,19
885,DRL,1,70,1,37,15
886,DRL,1,70,2,35,16
887,DRL,1,70,3,37,17
888,DRL,1,71,0,37,20
889,DRL,1,71,1,38,16
890,DRL,1,71,2,36,17
891,DRL,1,71,3,38,18
892,DRL,1,72,0,38,21
893,DRL,1,72,1,39,17
894,DRL,1,72,2,37,18
895,DRL,1,72,3,39,19
896,DRL,1,73,0,39,22
897,DRL,1,73,1,40,18
898,DRL,1,73,2,38,19
899,DRL,1,73,3,40,20
900,DRL,1,74,0,40,23
901,DRL,1,74,1,41,19
902,DRL,1,74,2,38,20
903,DRL,1,74,3,41,21
904,DRL,1,75,0,39,24
905,DRL,1,75,1,40,20
906,DRL,1,75,2,37,21
907,DRL,1,75,3,41,22
908,DRL,1,76,0,38,25
909,DRL,1,76,1,39,21
910,DRL,1,76,2,36,22
911,DRL,1,76,3,41,23
912,DRL,1,77,0,37,26
913,DRL,1,77,1,38,22
914,DRL,1,77,2,35,23
915,DRL,1,77,3,40,24
916,DRL,1,78,0,36,27
917,DRL,1,78,1,37,23
918,DRL,1,78,2,34,24
919,DRL,1,78,3,39,25
920,DRL,1,79,0,35,28
921,DRL,1,79,1,36,24
922,DRL,1,79,2,33,25
923,DRL,1,79,3,38,26
924,DRL,1,80,0,34,29
925,DRL,1,80,1,35,25
926,DRL,1,80,2,32,26
927,DRL,1,80,3,37,26
928,DRL,1,81,0,33,29
929,DRL,1,81,1,34,24
930,DRL,1,81,2,31,27
931,DRL,1,81,3,36,25
932,DRL,1,82,0,32,29
933,DRL,1,82,1,33,24
934,DRL,1,82,2,30,27
935,DRL,1,82,3,35,24
936,DRL,1,83,0,31,28
937,DRL,1,83,1,32,24
938,DRL,1,83,2,29,26
939,DRL,1,83,3,34,23
940,DRL,1,84,0,30,27
941,DRL,1,84,1,31,24
942,DRL,1,84,2,28,26
943,DRL,1,84,3,33,22
944,DRL,1,85,0,29,26
945,DRL,1,85,1,30,23
946,DRL,1,85,2,27,25
947,DRL,1,85,3,32,21
948,DRL,1,86,0,28,25
949,DRL,1,86,1,29,22
950,DRL,1,86,2,26,25
951,DRL,1,86,3,31,20
952,DRL,1,87,0,27,24
953,DRL,1,87,1,28,22
954,DRL,1,87,2,25,25
955,DRL,1,87,3,30,19
956,DRL,1,88,0,26,23
957,DRL,1,88,1,27,21
958,DRL,1,88,2,24,24
959,DRL,1,88,3,29,18
960,DRL,1,89,0,25,22
961,DRL,1,89,1,26,20
962,DRL,1,89,2,23,23
963,DRL,1,89,3,28,17
964,DRL,1,90,0,24,21
965,DRL,1,90,1,25,19
966,DRL,1,90,2,22,22
967,DRL,1,90,3,27,16
968,DRL,1,91,0,23,20
969,DRL,1,91,1,24,18
970,DRL,1,91,2,22,21
971,DRL,1,91,3,26,15
972,DRL,1,92,0,22,19
973,DRL,1,92,1,23,17
974,DRL,1,92,2,21,20
975,DRL,1,92,3,25,14
976,DRL,1,93,0,21,18
977,DRL,1,93,1,22,16
978,DRL,1,93,2,20,19
979,DRL,1,93,3,24,13
980,DRL,1,94,0,20,17
981,DRL,1,94,1,21,15
982,DRL,1,94,2,19,18
983,DRL,1,94,3,23,12
984,DRL,1,95,0,19,16
985,DRL,1,95,1,20,14
986,DRL,1,95,2,18,17
987,DRL,1,95,3,22,11
988,DRL,1,96,0,20,15
989,DRL,1,96,1,21,13
990,DRL,1,96,2,19,16
991,DRL,1,96,3,22,10
992,DRL,1,97,0,21,14
993,DRL,1,97,1,22,12
994,DRL,1,97,2,20,15
995,DRL,1,97,3,23,9
996,DRL,1,98,0,22,13
997,DRL,1,98,1,23,11
998,DRL,1,98,2,21,14
999,DRL,1,98,3,24,8
1000,DRL,1,99,0,23,12
1001,DRL,1,99,1,24,11
1002,DRL,1,99,2,22,13
1003,DRL,1,99,3,25,7
1004,DRL,1,100,0,24,11
1005,DRL,1,100,1,25,11
1006,DRL,1,100,2,23,12
1007,DRL,1,100,3,26,7
1008,DRL,1,101,0,25,10
1009,DRL,1,101,1,26,10
1010,DRL,1,101,2,24,11
1011,DRL,1,101,3,27,6
1012,DRL,1,102,0,26,10
1013,DRL,1,102,1,27,9
1014,DRL,1,102,2,25,11
1015,DRL,1,102,3,28,6
1016,DRL,1,103,0,27,11
1017,DRL,1,103,1,28,10
1018,DRL,1,103,2,26,12
1019,DRL,1,103,3,29,6
1020,DRL,1,104,0,28,12
1021,DRL,1,104,1,29,11
1022,DRL,1,104,2,27,13
1023,DRL,1,104,3,30,7
1024,DRL,1,105,0,29,13
1025,DRL,1,105,1,30,12
1026,DRL,1,105,2,28,14
1027,DRL,1,105,3,31,8
1028,DRL,1,106,0,30,14
1029,DRL,1,106,1,31,12
1030,DRL,1,106,2,29,15
1031,DRL,1,106,3,32,9
1032,DRL,1,107,0,31,15
1033,DRL,1,107,1,32,13
1034,DRL,1,107,2,30,16
1035,DRL,1,107,3,33,10
1036,DRL,1,108,0,32,16
1037,DRL,1,108,1,33,14
1038,DRL,1,108,2,31,17
1039,DRL,1,108,3,34,11
1040,DRL,1,109,0,33,17
1041,DRL,1,109,1,34,15
1042,DRL,1,109,2,32,18
1043,DRL,1,109,3,35,12
1044,DRL,1,110,0,34,18
1045,DRL,1,110,1,35,16
1046,DRL,1,110,2,33,19
1047,DRL,1,110,3,36,13
1048,DRL,1,111,0,35,19
1049,DRL,1,111,1,36,17
1050,DRL,1,111,2,34,20
1051,DRL,1,111,3,37,14
1052,DRL,1,112,0,36,20
1053,DRL,1,112,1,37,18
1054,DRL,1,112,2,35,21
1055,DRL,1,112,3,38,15
1056,DRL,1,113,0,37,21
1057,DRL,1,113,1,38,19
1058,DRL,1,113,2,36,22
1059,DRL,1,113,3,39,16
1060,DRL,1,114,0,38,22
1061,DRL,1,114,1,39,20
1062,DRL,1,114,2,37,23
1063,DRL,1,114,3,40,17
1064,DRL,1,115,0,39,23
1065,DRL,1,115,1,40,21
1066,DRL,1,115,2,38,24
1067,DRL,1,115,3,41,18
1068,DRL,1,116,0,40,24
1069,DRL,1,116,1,39,22
1070,DRL,1,116,2,39,25
1071,DRL,1,116,3,40,19
1072,DRL,1,117,0,41,25
1073,DRL,1,117,1,38,23
1074,DRL,1,117,2,39,26
1075,DRL,1,117,3,41,20
1076,DRL,1,118,0,40,26
1077,DRL,1,118,1,37,24
1078,DRL,1,118,2,38,27
1079,DRL,1,118,3,40,21
1080,DRL,1,119,0,39,27
1081,DRL,1,119,1,36,25
1082,DRL,1,119,2,37,28
1083,DRL,1,119,3,39,22
1084,DRL,1,120,0,38,27
1085,DRL,1,120,1,35,26
1086,DRL,1,120,2,36,29
1087,DRL,1,120,3,38,23
1088,DRL,1,121,0,37,27
1089,DRL,1,121,1,34,27
1090,DRL,1,121,2,35,30
1091,DRL,1,121,3,37,24
1092,DRL,1,122,0,36,26
1093,DRL,1,122,1,33,27
1094,DRL,1,122,2,34,30
1095,DRL,1,122,3,36,25
1096,DRL,1,123,0,35,25
1097,DRL,1,123,1,32,26
1098,DRL,1,123,2,33,29
1099,DRL,1,123,3,35,24
1100,DRL,1,124,0,34,24
1101,DRL,1,124,1,31,25
1102,DRL,1,124,2,32,28
1103,DRL,1,124,3,34,23
1104,DRL,1,125,0,33,23
1105,DRL,1,125,1,30,24
1106,DRL,1,125,2,31,27
1107,DRL,1,125,3,33,22
1108,DRL,1,126,0,32,22
1109,DRL,1,126,1,29,23
1110,DRL,1,126,2,30,26
1111,DRL,1,126,3,32,21
1112,DRL,1,127,0,31,21
1113,DRL,1,127,1,28,23
1114,DRL,1,127,2,29,25
1115,DRL,1,127,3,31,20
1116,DRL,1,128,0,30,20
1117,DRL,1,128,1,27,22
1118,DRL,1,128,2,28,24
1119,DRL,1,128,3,30,19
1120,DRL,1,129,0,29,19
1121,DRL,1,129,1,26,21
1122,DRL,1,129,2,27,23
1123,DRL,1,129,3,29,18
1124,DRL,1,130,0,28,18
1125,DRL,1,130,1,25,20
1126,DRL,1,130,2,26,22
1127,DRL,1,130,3,28,17
1128,DRL,1,131,0,27,17
1129,DRL,1,131,1,24,19
1130,DRL,1,131,2,25,21
1131,DRL,1,131,3,27,16
1132,DRL,1,132,0,26,16
1133,DRL,1,132,1,23,18
1134,DRL,1,132,2,24,20
1135,DRL,1,132,3,26,15
1136,DRL,1,133,0,25,15
1137,DRL,1,133,1,22,17
1138,DRL,1,133,2,23,19
1139,DRL,1,133,3,25,14
1140,DRL,1,134,0,24,14
1141,DRL,1,134,1,21,16
1142,DRL,1,134,2,22,18
1143,DRL,1,134,3,24,13
1144,DRL,1,135,0,23,13
1145,DRL,1,135,1,20,15
1146,DRL,1,135,2,23,17
1147,DRL,1,135,3,23,12
1148,DRL,1,136,0,24,12
1149,DRL,1,136,1,19,14
1150,DRL,1,136,2,24,16
1151,DRL,1,136,3,22,11
1152,DRL,1,137,0,23,11
1153,DRL,1,137,1,20,13
1154,DRL,1,137,2,25,15
1155,DRL,1,137,3,23,10
1156,DRL,1,138,0,24,10
1157,DRL,1,138,1,21,12
1158,DRL,1,138,2,26,14
1159,DRL,1,138,3,24,9
1160,DRL,1,139,0,25,9
1161,DRL,1,139,1,22,11
1162,DRL,1,139,2,27,13
1163,DRL,1,139,3,25,8
1164,DRL,1,140,0,26,8
1165,DRL,1,140,1,23,10
1166,DRL,1,140,2,28,12
1167,DRL,1,140,3,26,7
1168,DRL,1,141,0,27,7
1169,DRL,1,141,1,24,9
1170,DRL,1,141,2,29,11
1171,DRL,1,141,3,27,6
1172,DRL,1,142,0,28,8
1173,DRL,1,142,1,25,8
1174,DRL,1,142,2,30,10
1175,DRL,1,142,3,28,5
1176,DRL,1,143,0,29,9
1177,DRL,1,143,1,26,9
1178,DRL,1,143,2,31,9
1179,DRL,1,143,3,29,6
1180,DRL,1,144,0,30,10
1181,DRL,1,144,1,27,10
1182,DRL,1,144,2,32,9
1183,DRL,1,144,3,30,7
1184,DRL,1,145,0,31,11
1185,DRL,1,145,1,28,11
1186,DRL,1,145,2,33,9
1187,DRL,1,145,3,31,8
1188,DRL,1,146,0,32,12
1189,DRL,1,146,1,29,12
1190,DRL,1,146,2,34,10
1191,DRL,1,146,3,32,9
1192,DRL,1,147,0,33,13
1193,DRL,1,147,1,30,13
1194,DRL,1,147,2,35,11
1195,DRL,1,147,3,33,10
1196,DRL,1,148,0,34,14
1197,DRL,1,148,1,31,14
1198,DRL,1,148,2,36,12
1199,DRL,1,148,3,34,11
1200,DRL,1,149,0,35,15
1201,DRL,1,149,1,32,15
1202,DRL,1,149,2,37,13
1203,DRL,1,149,3,35,12
1204,DRL,1,150,0,36,16
1205,DRL,1,150,1,33,16
1206,DRL,1,150,2,38,14
1207,DRL,1,150,3,36,13
1208,DRL,2,0,0,24,21
1209,DRL,2,0,1,28,24
1210,DRL,2,0,2,27,19
1211,DRL,2,0,3,24,24
1212,DRL,2,1,0,23,20
1213,DRL,2,1,1,27,23
1214,DRL,2,1,2,26,20
1215,DRL,2,1,3,23,23
1216,DRL,2,2,0,22,19
1217,DRL,2,2,1,26,22
1218,DRL,2,2,2,25,19
1219,DRL,2,2,3,22,22
1220,DRL,2,3,0,21,18
1221,DRL,2,3,1,25,21
1222,DRL,2,3,2,24,18
1223,DRL,2,3,3,22,21
1224,DRL,2,4,0,20,17
1225,DRL,2,4,1,24,20
1226,DRL,2,4,2,23,17
1227,DRL,2,4,3,21,20
1228,DRL,2,5,0,19,16
1229,DRL,2,5,1,23,19
1230,DRL,2,5,2,22,16
1231,DRL,2,5,3,20,19
1232,DRL,2,6,0,18,16
1233,DRL,2,6,1,22,18
1234,DRL,2,6,2,21,15
1235,DRL,2,6,3,19,18
1236,DRL,2,7,0,17,16
1237,DRL,2,7,1,21,17
1238,DRL,2,7,2,20,14
1239,DRL,2,7,3,18,19
1240,DRL,2,8,0,16,16
1241,DRL,2,8,1,20,16
1242,DRL,2,8,2,19,13
1243,DRL,2,8,3,17,18
1244,DRL,2,9,0,15,16
1245,DRL,2,9,1,19,15
1246,DRL,2,9,2,18,13
1247,DRL,2,9,3,16,19
1248,DRL,2,10,0,14,16
1249,DRL,2,10,1,18,14
1250,DRL,2,10,2,17,13
1251,DRL,2,10,3,15,19
1252,DRL,2,11,0,13,16
1253,DRL,2,11,1,17,14
1254,DRL,2,11,2,16,13
1255,DRL,2,11,3,14,19
1256,DRL,2,12,0,12,16
1257,DRL,2,12,1,16,14
1258,DRL,2,12,2,15,13
1259,DRL,2,12,3,13,19
1260,DRL,2,13,0,11,16
1261,DRL,2,13,1,15,14
1262,DRL,2,13,2,14,14
1263,DRL,2,13,3,12,19
1264,DRL,2,14,0,10,16
1265,DRL,2,14,1,14,13
1266,DRL,2,14,2,13,14
1267,DRL,2,14,3,11,19
1268,DRL,2,15,0,9,16
1269,DRL,2,15,1,13,13
1270,DRL,2,15,2,12,14
1271,DRL,2,15,3,10,19
1272,DRL,2,16,0,8,16
1273,DRL,2,16,1,12,12
1274,DRL,2,16,2,11,13
1275,DRL,2,16,3,9,19
1276,DRL,2,17,0,7,16
1277,DRL,2,17,1,11,11
1278,DRL,2,17,2,10,13
1279,DRL,2,17,3,8,18
1280,DRL,2,18,0,6,15
1281,DRL,2,18,1,10,10
1282,DRL,2,18,2,9,13
1283,DRL,2,18,3,7,17
1284,DRL,2,19,0,6,14
1285,DRL,2,19,1,11,10
1286,DRL,2,19,2,8,12
1287,DRL,2,19,3,8,16
1288,DRL,2,20,0,7,13
1289,DRL,2,20,1,12,10
1290,DRL,2,20,2,9,11
1291,DRL,2,20,3,9,15
1292,DRL,2,21,0,8,12
1293,DRL,2,21,1,13,10
1294,DRL,2,21,2,10,10
1295,DRL,2,21,3,10,14
1296,DRL,2,22,0,9,11
1297,DRL,2,22,1,14,10
1298,DRL,2,22,2,11,9
1299,DRL,2,22,3,11,13
1300,DRL,2,23,0,10,10
1301,DRL,2,23,1,15,10
1302,DRL,2,23,2,12,8
1303,DRL,2,23,3,12,12
1304,DRL,2,24,0,11,10
1305,DRL,2,24,1,16,10
1306,DRL,2,24,2,13,7
1307,DRL,2,24,3,13,11
1308,DRL,2,25,0,12,11
1309,DRL,2,25,1,17,10
1310,DRL,2,25,2,14,7
1311,DRL,2,25,3,14,11
1312,DRL,2,26,0,13,12
1313,DRL,2,26,1,18,11
1314,DRL,2,26,2,15,8
1315,DRL,2,26,3,15,12
1316,DRL,2,27,0,12,13
1317,DRL,2,27,1,19,12
1318,DRL,2,27,2,16,9
1319,DRL,2,27,3,15,13
1320,DRL,2,28,0,12,14
1321,DRL,2,28,1,18,13
1322,DRL,2,28,2,15,10
1323,DRL,2,28,3,14,14
1324,DRL,2,29,0,11,15
1325,DRL,2,29,1,17,14
1326,DRL,2,29,2,14,11
1327,DRL,2,29,3,13,15
1328,DRL,2,30,0,10,16
1329,DRL,2,30,1,16,15
1330,DRL,2,30,2,13,12
1331,DRL,2,30,3,12,16
1332,DRL,2,31,0,10,17
1333,DRL,2,31,1,15,16
1334,DRL,2,31,2,12,13
1335,DRL,2,31,3,11,17
1336,DRL,2,32,0,9,18
1337,DRL,2,32,1,14,17
1338,DRL,2,32,2,11,14
1339,DRL,2,32,3,10,18
1340,DRL,2,33,0,8,19
1341,DRL,2,33,1,13,18
1342,DRL,2,33,2,10,15
1343,DRL,2,33,3,9,19
1344,DRL,2,34,0,7,20
1345,DRL,2,34,1,12,18
1346,DRL,2,34,2,9,16
1347,DRL,2,34,3,8,20
1348,DRL,2,35,0,6,19
1349,DRL,2,35,1,11,18
1350,DRL,2,35,2,8,16
1351,DRL,2,35,3,7,19
1352,DRL,2,36,0,5,19
1353,DRL,2,36,1,10,17
1354,DRL,2,36,2,7,16
1355,DRL,2,36,3,6,18
1356,DRL,2,37,0,4,19
1357,DRL,2,37,1,9,16
1358,DRL,2,37,2,6,16
1359,DRL,2,37,3,5,18
1360,DRL,2,38,0,4,18
1361,DRL,2,38,1,8,15
1362,DRL,2,38,2,5,16
1363,DRL,2,38,3,4,17
1364,DRL,2,39,0,5,17
1365,DRL,2,39,1,9,14
1366,DRL,2,39,2,4,15
1367,DRL,2,39,3,4,16
1368,DRL,2,40,0,6,16
1369,DRL,2,40,1,8,13
1370,DRL,2,40,2,5,14
1371,DRL,2,40,3,5,15
1372,DRL,2,41,0,7,16
1373,DRL,2,41,1,9,12
1374,DRL,2,41,2,6,14
1375,DRL,2,41,3,6,16
1376,DRL,2,42,0,8,16
1377,DRL,2,42,1,10,12
1378,DRL,2,42,2,7,15
1379,DRL,2,42,3,7,17
1380,DRL,2,43,0,9,17
1381,DRL,2,43,1,11,13
1382,DRL,2,43,2,8,16
1383,DRL,2,43,3,8,18
1384,DRL,2,44,0,10,18
1385,DRL,2,44,1,12,14
1386,DRL,2,44,2,9,17
1387,DRL,2,44,3,9,19
1388,DRL,2,45,0,11,19
1389,DRL,2,45,1,13,15
1390,DRL,2,45,2,10,18
1391,DRL,2,45,3,10,20
1392,DRL,2,46,0,12,20
1393,DRL,2,46,1,14,16
1394,DRL,2,46,2,11,17
1395,DRL,2,46,3,11,20
1396,DRL,2,47,0,13,20
1397,DRL,2,47,1,15,17
1398,DRL,2,47,2,12,18
1399,DRL,2,47,3,12,20
1400,DRL,2,48,0,14,20
1401,DRL,2,48,1,16,17
1402,DRL,2,48,2,13,18
1403,DRL,2,48,3,13,20
1404,DRL,2,49,0,15,20
1405,DRL,2,49,1,17,17
1406,DRL,2,49,2,14,18
1407,DRL,2,49,3,14,20
1408,DRL,2,50,0,16,20
1409,DRL,2,50,1,18,17
1410,DRL,2,50,2,15,18
1411,DRL,2,50,3,15,20
1412,DRL,2,51,0,17,20
1413,DRL,2,51,1,19,16
1414,DRL,2,51,2,16,17
1415,DRL,2,51,3,16,20
1416,DRL,2,52,0,18,20
1417,DRL,2,52,1,20,15
1418,DRL,2,52,2,17,16
1419,DRL,2,52,3,17,19
1420,DRL,2,53,0,19,20
1421,DRL,2,53,1,21,14
1422,DRL,2,53,2,18,15
1423,DRL,2,53,3,18,18
1424,DRL,2,54,0,20,19
1425,DRL,2,54,1,22,13
1426,DRL,2,54,2,19,14
1427,DRL,2,54,3,19,17
1428,DRL,2,55,0,21,18
1429,DRL,2,55,1,21,13
1430,DRL,2,55,2,18,13
1431,DRL,2,55,3,18,16
1432,DRL,2,56,0,20,17
1433,DRL,2,56,1,20,12
1434,DRL,2,56,2,17,12
1435,DRL,2,56,3,19,15
1436,DRL,2,57,0,19,16
1437,DRL,2,57,1,21,11
1438,DRL,2,57,2,18,11
1439,DRL,2,57,3,18,14
1440,DRL,2,58,0,18,15
1441,DRL,2,58,1,20,11
1442,DRL,2,58,2,19,10
1443,DRL,2,58,3,17,13
1444,DRL,2,59,0,19,14
1445,DRL,2,59,1,21,10
1446,DRL,2,59,2,20,9
1447,DRL,2,59,3,18,12
1448,DRL,2,60,0,20,13
1449,DRL,2,60,1,22,10
1450,DRL,2,60,2,21,8
1451,DRL,2,60,3,19,11
1452,DRL,2,61,0,21,14
1453,DRL,2,61,1,23,11
1454,DRL,2,61,2,22,8
1455,DRL,2,61,3,20,10
1456,DRL,2,62,0,22,15
1457,DRL,2,62,1,24,12
1458,DRL,2,62,2,23,9
1459,DRL,2,62,3,21,10
1460,DRL,2,63,0,23,16
1461,DRL,2,63,1,25,13
1462,DRL,2,63,2,24,10
1463,DRL,2,63,3,20,11
1464,DRL,2,64,0,22,15
1465,DRL,2,64,1,24,14
1466,DRL,2,64,2,23,11
1467,DRL,2,64,3,21,12
1468,DRL,2,65,0,21,16
1469,DRL,2,65,1,23,15
1470,DRL,2,65,2,22,12
1471,DRL,2,65,3,20,13
1472,DRL,2,66,0,20,17
1473,DRL,2,66,1,22,16
1474,DRL,2,66,2,21,13
1475,DRL,2,66,3,19,14
1476,DRL,2,67,0,19,18
1477,DRL,2,67,1,21,17
1478,DRL,2,67,2,20,13
1479,DRL,2,67,3,18,14
1480,DRL,2,68,0,18,18
1481,DRL,2,68,1,20,17
1482,DRL,2,68,2,19,13
1483,DRL,2,68,3,17,14
1484,DRL,2,69,0,17,18
1485,DRL,2,69,1,19,17
1486,DRL,2,69,2,18,13
1487,DRL,2,69,3,16,14
1488,DRL,2,70,0,16,18
1489,DRL,2,70,1,18,16
1490,DRL,2,70,2,17,13
1491,DRL,2,70,3,15,14
1492,DRL,2,71,0,15,17
1493,DRL,2,71,1,17,16
1494,DRL,2,71,2,16,12
1495,DRL,2,71,3,14,14
1496,DRL,2,72,0,14,16
1497,DRL,2,72,1,16,15
1498,DRL,2,72,2,15,12
1499,DRL,2,72,3,13,14
1500,DRL,2,73,0,13,15
1501,DRL,2,73,1,15,14
1502,DRL,2,73,2,14,11
1503,DRL,2,73,3,12,14
1504,DRL,2,74,0,12,14
1505,DRL,2,74,1,14,13
1506,DRL,2,74,2,13,10
1507,DRL,2,74,3,11,14
1508,DRL,2,75,0,11,13
1509,DRL,2,75,1,13,12
1510,DRL,2,75,2,12,10
1511,DRL,2,75,3,10,13
1512,DRL,2,76,0,10,12
1513,DRL,2,76,1,14,11
1514,DRL,2,76,2,13,9
1515,DRL,2,76,3,11,12
1516,DRL,2,77,0,11,11
1517,DRL,2,77,1,15,10
1518,DRL,2,77,2,14,8
1519,DRL,2,77,3,12,11
1520,DRL,2,78,0,12,12
1521,DRL,2,78,1,16,11
1522,DRL,2,78,2,15,8
1523,DRL,2,78,3,13,12
1524,DRL,2,79,0,13,13
1525,DRL,2,79,1,17,12
1526,DRL,2,79,2,16,9
1527,DRL,2,79,3,14,13
1528,DRL,2,80,0,14,14
1529,DRL,2,80,1,16,13
1530,DRL,2,80,2,15,10
1531,DRL,2,80,3,15,14
1532,DRL,2,81,0,13,15
1533,DRL,2,81,1,15,14
1534,DRL,2,81,2,14,11
1535,DRL,2,81,3,16,15
1536,DRL,2,82,0,12,16
1537,DRL,2,82,1,14,15
1538,DRL,2,82,2,13,12
1539,DRL,2,82,3,15,16
1540,DRL,2,83,0,11,17
1541,DRL,2,83,1,13,16
1542,DRL,2,83,2,12,13
1543,DRL,2,83,3,14,17
1544,DRL,2,84,0,10,18
1545,DRL,2,84,1,12,17
1546,DRL,2,84,2,11,14
1547,DRL,2,84,3,13,18
1548,DRL,2,85,0,9,19
1549,DRL,2,85,1,11,16
1550,DRL,2,85,2,10,15
1551,DRL,2,85,3,12,18
1552,DRL,2,86,0,8,20
1553,DRL,2,86,1,10,15
1554,DRL,2,86,2,9,15
1555,DRL,2,86,3,11,18
1556,DRL,2,87,0,7,19
1557,DRL,2,87,1,9,14
1558,DRL,2,87,2,8,15
1559,DRL,2,87,3,10,17
1560,DRL,2,88,0,8,18
1561,DRL,2,88,1,8,13
1562,DRL,2,88,2,9,14
1563,DRL,2,88,3,9,16
1564,DRL,2,89,0,9,17
1565,DRL,2,89,1,9,12
1566,DRL,2,89,2,10,13
1567,DRL,2,89,3,10,15
1568,DRL,2,90,0,10,16
1569,DRL,2,90,1,10,11
1570,DRL,2,90,2,11,12
1571,DRL,2,90,3,11,14
1572,DRL,2,91,0,11,15
1573,DRL,2,91,1,11,10
1574,DRL,2,91,2,12,11
1575,DRL,2,91,3,12,13
1576,DRL,2,92,0,12,14
1577,DRL,2,92,1,12,9
1578,DRL,2,92,2,13,10
1579,DRL,2,92,3,13,12
1580,DRL,2,93,0,13,13
1581,DRL,2,93,1,13,8
1582,DRL,2,93,2,14,10
1583,DRL,2,93,3,14,12
1584,DRL,2,94,0,14,13
1585,DRL,2,94,1,14,8
1586,DRL,2,94,2,15,10
1587,DRL,2,94,3,15,12
1588,DRL,2,95,0,15,13
1589,DRL,2,95,1,15,8
1590,DRL,2,95,2,16,10
1591,DRL,2,95,3,16,12
1592,DRL,2,96,0,16,14
1593,DRL,2,96,1,16,8
1594,DRL,2,96,2,17,10
1595,DRL,2,96,3,17,12
1596,DRL,2,97,0,17,15
1597,DRL,2,97,1,17,9
1598,DRL,2,97,2,18,10
1599,DRL,2,97,3,18,13
1600,DRL,2,98,0,18,16
1601,DRL,2,98,1,18,9
1602,DRL,2,98,2,19,11
1603,DRL,2,98,3,19,14
1604,DRL,2,99,0,19,17
1605,DRL,2,99,1,19,10
1606,DRL,2,99,2,20,12
1607,DRL,2,99,3,20,15
1608,DRL,2,100,0,20,18
1609,DRL,2,100,1,20,11
1610,DRL,2,100,2,21,13
1611,DRL,2,100,3,21,16
1612,DRL,2,101,0,21,18
1613,DRL,2,101,1,21,12
1614,DRL,2,101,2,22,14
1615,DRL,2,101,3,22,17
1616,DRL,2,102,0,22,19
1617,DRL,2,102,1,22,13
1618,DRL,2,102,2,23,15
1619,DRL,2,102,3,23,18
1620,DRL,2,103,0,23,20
1621,DRL,2,103,1,23,14
1622,DRL,2,103,2,24,16
1623,DRL,2,103,3,24,19
1624,DRL,2,104,0,24,21
1625,DRL,2,104,1,24,15
1626,DRL,2,104,2,25,17
1627,DRL,2,104,3,25,20
1628,DRL,2,105,0,25,22
1629,DRL,2,105,1,25,16
1630,DRL,2,105,2,26,18
1631,DRL,2,105,3,26,21
1632,DRL,2,106,0,26,23
1633,DRL,2,106,1,26,17
1634,DRL,2,106,2,27,19
1635,DRL,2,106,3,27,22
1636,DRL,2,107,0,25,24
1637,DRL,2,107,1,27,18
1638,DRL,2,107,2,28,20
1639,DRL,2,107,3,26,23
1640,DRL,2,108,0,24,23
1641,DRL,2,108,1,26,19
1642,DRL,2,108,2,27,21
1643,DRL,2,108,3,25,22
1644,DRL,2,109,0,23,22
1645,DRL,2,109,1,25,20
1646,DRL,2,109,2,26,22
1647,DRL,2,109,3,24,21
1648,DRL,2,110,0,22,21
1649,DRL,2,110,1,24,19
1650,DRL,2,110,2,25,23
1651,DRL,2,110,3,23,20
1652,DRL,2,111,0,21,20
1653,DRL,2,111,1,23,18
1654,DRL,2,111,2,24,22
1655,DRL,2,111,3,22,19
1656,DRL,2,112,0,20,19
1657,DRL,2,112,1,22,17
1658,DRL,2,112,2,23,21
1659,DRL,2,112,3,21,18
1660,DRL,2,113,0,19,20
1661,DRL,2,113,1,21,17
1662,DRL,2,113,2,22,20
1663,DRL,2,113,3,20,19
1664,DRL,2,114,0,18,20
1665,DRL,2,114,1,20,17
1666,DRL,2,114,2,21,19
1667,DRL,2,114,3,19,18
1668,DRL,2,115,0,17,20
1669,DRL,2,115,1,19,18
1670,DRL,2,115,2,20,20
1671,DRL,2,115,3,18,19
1672,DRL,2,116,0,16,20
1673,DRL,2,116,1,18,17
1674,DRL,2,116,2,19,19
1675,DRL,2,116,3,17,19
1676,DRL,2,117,0,15,20
1677,DRL,2,117,1,17,17
1678,DRL,2,117,2,18,19
1679,DRL,2,117,3,16,19
1680,DRL,2,118,0,14,21
1681,DRL,2,118,1,16,17
1682,DRL,2,118,2,17,19
1683,DRL,2,118,3,15,20
1684,DRL,2,119,0,13,21
1685,DRL,2,119,1,15,18
1686,DRL,2,119,2,16,18
1687,DRL,2,119,3,14,20
1688,DRL,2,120,0,12,21
1689,DRL,2,120,1,14,17
1690,DRL,2,120,2,15,17
1691,DRL,2,120,3,13,19
1692,DRL,2,121,0,11,20
1693,DRL,2,121,1,13,18
1694,DRL,2,121,2,14,16
1695,DRL,2,121,3,12,18
1696,DRL,2,122,0,10,20
1697,DRL,2,122,1,14,17
