,Algorithm,Run,Step,Accumulated Reward,Disconnections
158,DRL,0,158,94.35680645794609,610
159,DRL,0,159,94.68132376483643,614
160,DRL,0,160,94.88183058793659,618
161,DRL,0,161,95.16319162439558,622
162,DRL,0,162,95.39246879608373,626
163,DRL,0,163,95.67060893566351,630
164,DRL,0,164,95.97935846756215,634
165,DRL,0,165,96.21827805052514,638
166,DRL,0,166,96.57681000615473,642
167,DRL,0,167,96.99454107991423,646
168,DRL,0,168,97.22539983908649,650
169,DRL,0,169,97.44830154604281,654
170,DRL,0,170,97.65906256031248,658
171,DRL,0,171,97.79300913946706,662
172,DRL,0,172,98.09566126968714,666
173,DRL,0,173,98.57982906461696,670
174,DRL,0,174,98.97506255120973,674
175,DRL,0,175,99.1795905892458,678
176,DRL,1,0,0.0,0
177,DRL,1,1,2.1647685021162033,0
178,DRL,1,2,4.500820286124945,0
179,DRL,1,3,6.767655875086785,2
180,DRL,1,4,8.918244404643774,5
181,DRL,1,5,11.261800530254842,8
182,DRL,1,6,13.302466266080739,12
183,DRL,1,7,14.723005507662894,16
184,DRL,1,8,16.79754500590265,20
185,DRL,1,9,19.36996991403401,24
186,DRL,1,10,21.913228558823466,28
187,DRL,1,11,24.33859994523227,32
188,DRL,1,12,26.65638784058392,36
189,DRL,1,13,28.888270912095905,40
190,DRL,1,14,31.035605861619114,44
191,DRL,1,15,32.92356130696833,48
192,DRL,1,16,33.86558332271874,52
193,DRL,1,17,35.3661615267396,56
194,DRL,1,18,36.630305610895164,60
195,DRL,1,19,38.0980849197507,64
196,DRL,1,20,39.45840533852578,68
197,DRL,1,21,40.785566956922416,72
198,DRL,1,22,41.92521114625037,76
199,DRL,1,23,43.286814094334844,80
200,DRL,1,24,44.174157535359264,84
201,DRL,1,25,45.69431606449187,88
202,DRL,1,26,47.341986362114554,92
203,DRL,1,27,48.799273785501725,96
204,DRL,1,28,49.57859659209848,100
205,DRL,1,29,50.54949233442545,104
206,DRL,1,30,51.92920793741942,108
207,DRL,1,31,53.145481820032,112
208,DRL,1,32,54.1630339563638,116
209,DRL,1,33,55.109638919010756,120
210,DRL,1,34,55.66194586455822,124
211,DRL,1,35,56.243388881236314,128
212,DRL,1,36,57.179056986421344,132
213,DRL,1,37,58.08663540281355,136
214,DRL,1,38,58.880923222005364,140
215,DRL,1,39,59.63671086989343,144
216,DRL,1,40,60.662021778449414,148
217,DRL,1,41,61.1806106326729,152
218,DRL,1,42,61.92869416035711,156
219,DRL,1,43,62.64100829519331,160
220,DRL,1,44,63.28668750382959,164
221,DRL,1,45,64.0259468178451,168
222,DRL,1,46,65.00898946166038,172
223,DRL,1,47,65.5325187908113,176
224,DRL,1,48,66.27048745252192,180
225,DRL,1,49,66.7681670896709,184
226,DRL,1,50,67.72341618895531,188
227,DRL,1,51,68.72672537617386,192
228,DRL,1,52,69.33142714098096,196
229,DRL,1,53,70.24036079332232,200
230,DRL,1,54,70.92274248644709,204
231,DRL,1,55,71.67679431211202,208
232,DRL,1,56,72.46941680248825,212
233,DRL,1,57,73.26303550329058,216
234,DRL,1,58,73.89954028990118,220
235,DRL,1,59,74.52509197276085,224
236,DRL,1,60,75.24180860094725,228
237,DRL,1,61,76.10689633548259,232
238,DRL,1,62,76.94467586737125,236
239,DRL,1,63,77.55558256272225,240
240,DRL,1,64,78.05830146118997,244
241,DRL,1,65,78.36762463491408,248
242,DRL,1,66,78.77419047705827,252
243,DRL,1,67,79.2581530895084,256
244,DRL,1,68,79.65227556832133,260
245,DRL,1,69,80.15390522766856,264
246,DRL,1,70,80.6990543831512,268
247,DRL,1,71,81.1273007968068,272
248,DRL,1,72,81.92241303138432,276
249,DRL,1,73,82.48754932515321,280
250,DRL,1,74,83.19173317827283,284
251,DRL,1,75,83.8399476353824,288
252,DRL,1,76,84.33855995453892,292
253,DRL,1,77,85.02182596057652,296
254,DRL,1,78,85.52176969520747,300
255,DRL,1,79,85.99063790246844,304
256,DRL,1,80,86.90249045535921,308
257,DRL,1,81,87.79311354283243,312
258,DRL,1,82,88.42413897447288,316
259,DRL,1,83,88.82869426671415,320
260,DRL,1,84,89.50858342092484,324
261,DRL,1,85,90.0206612951681,328
262,DRL,1,86,90.6595689478889,332
263,DRL,1,87,91.23863546825945,336
264,DRL,1,88,92.02496721595524,340
265,DRL,1,89,92.65955502912401,344
266,DRL,1,90,93.06003411319105,348
267,DRL,1,91,93.35499988321213,352
268,DRL,1,92,93.87480957858263,356
269,DRL,1,93,94.46247379869222,360
270,DRL,1,94,95.09945716567337,364
271,DRL,1,95,95.59953891295939,368
272,DRL,1,96,95.96212522964923,372
273,DRL,1,97,96.2323877139762,376
274,DRL,1,98,96.63522080454975,380
275,DRL,1,99,97.1142608981952,384
276,DRL,1,100,97.5995839491859,388
277,DRL,1,101,98.06731458950787,392
278,DRL,1,102,99.08215516019612,396
279,DRL,1,103,99.85555335730314,400
280,DRL,1,104,100.34575463492423,404
281,DRL,1,105,100.89962289381772,408
282,DRL,1,106,101.54151824679225,412
283,DRL,1,107,102.19572452571242,416
284,DRL,1,108,102.72868701208382,420
285,DRL,1,109,103.44565434370189,424
286,DRL,1,110,103.9734461050853,428
287,DRL,1,111,104.64083276400342,432
288,DRL,1,112,105.18210434148088,436
289,DRL,1,113,105.72289761232211,440
290,DRL,1,114,106.21450736796483,444
291,DRL,1,115,106.8343815682642,448
292,DRL,1,116,107.39543375408276,452
293,DRL,1,117,107.89771877704187,456
294,DRL,1,118,108.19057049175724,460
295,DRL,1,119,108.5078335869871,464
296,DRL,1,120,109.06067184289917,468
297,DRL,1,121,109.72284316731617,472
298,DRL,1,122,110.137809649352,476
299,DRL,1,123,110.50118507308886,480
300,DRL,1,124,111.13567290117965,484
301,DRL,1,125,111.61171297511086,488
302,DRL,1,126,112.06417928269133,492
303,DRL,1,127,112.28827014837414,496
304,DRL,1,128,112.77792622033506,500
305,DRL,1,129,113.00693785065785,504
306,DRL,1,130,113.37615315223113,508
307,DRL,1,131,113.63029256677255,512
308,DRL,1,132,114.10220601884649,516
309,DRL,1,133,114.46993339197711,520
310,DRL,1,134,114.75029762397521,524
311,DRL,1,135,115.0310560038034,528
312,DRL,1,136,115.24211149987767,532
313,DRL,1,137,115.64729083395565,536
314,DRL,1,138,116.08933854020202,540
315,DRL,1,139,116.48102387267167,544
316,DRL,1,140,116.84630718245174,548
317,DRL,1,141,117.1588919484895,552
318,DRL,1,142,117.47418011267672,556
319,DRL,1,143,117.82713045538405,560
320,DRL,1,144,118.33617829562166,564
321,DRL,1,145,118.91454817292282,568
322,DRL,1,146,119.32530843031594,572
323,DRL,1,147,119.81420482971707,576
324,DRL,1,148,120.30098395352253,580
325,DRL,1,149,120.70153791730293,584
326,DRL,1,150,121.02331628804096,588
327,DRL,1,151,121.44833225459793,592
328,DRL,1,152,121.80989970059136,596
329,DRL,1,153,122.20322447027081,600
330,DRL,1,154,122.42315916440451,604
331,DRL,1,155,122.8937697970029,608
332,DRL,1,156,123.25027222058736,612
333,DRL,1,157,123.57343603177928,616
334,DRL,1,158,123.98911728126929,620
335,DRL,1,159,124.30076599109918,624
336,DRL,1,160,124.56725075043738,628
337,DRL,1,161,124.89388031043113,632
338,DRL,1,162,125.14651378227398,636
339,DRL,1,163,125.44411507934332,640
340,DRL,1,164,125.80591337069869,644
341,DRL,1,165,126.27991737734526,648
342,DRL,1,166,126.78575947932899,652
343,DRL,1,167,127.1453993915394,656
344,DRL,1,168,127.36322953682394,660
345,DRL,1,169,127.41568098692224,664
346,DRL,1,170,127.68392416510731,668
347,DRL,1,171,127.92184248400852,672
348,DRL,1,172,128.1733239752613,676
349,DRL,2,0,0.0,0
350,DRL,2,1,1.139754630625248,0
351,DRL,2,2,1.9096206288039683,0
352,DRL,2,3,2.358082511946559,0
353,DRL,2,4,3.11513595469296,0
354,DRL,2,5,3.8516393280774355,0
355,DRL,2,6,4.691252089068294,2
356,DRL,2,7,5.492712251469493,4
357,DRL,2,8,6.4920116943120965,7
358,DRL,2,9,7.63806165419519,10
359,DRL,2,10,8.724830282256008,13
360,DRL,2,11,10.101738484203816,16
361,DRL,2,12,11.55440126463771,19
362,DRL,2,13,12.808181537091732,22
363,DRL,2,14,14.30229666762054,25
364,DRL,2,15,16.081441190615298,28
365,DRL,2,16,17.886692663654685,31
366,DRL,2,17,19.168910545930267,34
367,DRL,2,18,21.179302320629358,38
368,DRL,2,19,23.205817632898686,42
369,DRL,2,20,25.362580407485364,46
370,DRL,2,21,27.176477982550857,50
371,DRL,2,22,29.023382008671756,54
372,DRL,2,23,30.91579019077122,58
373,DRL,2,24,32.621447870135306,62
374,DRL,2,25,33.901142783388494,66
375,DRL,2,26,34.960620447769756,70
376,DRL,2,27,35.9023814677447,74
377,DRL,2,28,36.989038849174975,78
378,DRL,2,29,38.286371216922994,82
379,DRL,2,30,39.35445670511573,86
380,DRL,2,31,40.29351960036903,90
381,DRL,2,32,41.32439548775553,94
382,DRL,2,33,42.333489104844624,98
383,DRL,2,34,43.35140820771455,102
384,DRL,2,35,44.14912346977739,106
385,DRL,2,36,44.9094589485973,110
386,DRL,2,37,45.39617933589964,114
387,DRL,2,38,45.75130036786197,118
388,DRL,2,39,46.302419396862376,122
389,DRL,2,40,46.841155976578584,126
390,DRL,2,41,47.553978575617066,130
391,DRL,2,42,48.308207500427955,134
392,DRL,2,43,48.748642264083024,138
393,DRL,2,44,49.41086949694901,142
394,DRL,2,45,49.825732014738016,146
395,DRL,2,46,50.1921939555183,150
396,DRL,2,47,50.49160801727324,154
397,DRL,2,48,50.849221511669455,158
398,DRL,2,49,51.4942623109743,162
399,DRL,2,50,52.254626413919034,166
400,DRL,2,51,52.87992226716131,170
401,DRL,2,52,53.55261177357286,174
402,DRL,2,53,54.136976432166996,178
403,DRL,2,54,54.67987371649593,182
404,DRL,2,55,55.34570704769343,186
405,DRL,2,56,55.96092653665691,190
406,DRL,2,57,56.42716083817184,194
407,DRL,2,58,56.96234203726053,198
408,DRL,2,59,57.36497166484594,202
409,DRL,2,60,58.078182235956184,206
410,DRL,2,61,58.5586868783459,210
411,DRL,2,62,58.9836570835486,214
412,DRL,2,63,59.231332194581626,218
413,DRL,2,64,59.563136748410756,222
414,DRL,2,65,59.95279168922453,226
415,DRL,2,66,60.60620765902101,230
416,DRL,2,67,61.228526059761634,234
417,DRL,2,68,61.71010789193212,238
418,DRL,2,69,62.176269706860175,242
419,DRL,2,70,62.621615116372695,246
420,DRL,2,71,63.053498545140016,250
421,DRL,2,72,63.35604398369788,254
422,DRL,2,73,63.71864935457705,258
423,DRL,2,74,64.10109174050389,262
424,DRL,2,75,64.44248677127061,266
425,DRL,2,76,64.85986485816537,270
426,DRL,2,77,65.53915844924747,274
427,DRL,2,78,66.05614014863967,278
428,DRL,2,79,66.65781726576387,282
429,DRL,2,80,67.03601019866764,286
430,DRL,2,81,67.30163515746592,290
431,DRL,2,82,67.77068739272653,294
432,DRL,2,83,68.01020243257283,298
433,DRL,2,84,68.71410886287687,302
434,DRL,2,85,69.20430359736083,306
435,DRL,2,86,69.93954691868274,310
436,DRL,2,87,70.40172197796403,314
437,DRL,2,88,70.98604708336292,318
438,DRL,2,89,71.37911263201384,322
439,DRL,2,90,71.709681552127,326
440,DRL,2,91,72.11794346280395,330
441,DRL,2,92,72.528162086457,334
442,DRL,2,93,72.82927078995853,338
443,DRL,2,94,73.04015693513675,342
444,DRL,2,95,73.27939086226745,346
445,DRL,2,96,73.6706958187185,350
446,DRL,2,97,74.0587907321192,354
447,DRL,2,98,74.47269226888191,358
448,DRL,2,99,74.81086341021579,362
449,DRL,2,100,75.23994544269513,366
450,DRL,2,101,75.63168197488409,370
451,DRL,2,102,75.9531405545212,374
452,DRL,2,103,76.31321156669405,378
453,DRL,2,104,76.59382860962299,382
454,DRL,2,105,76.8501909419894,386
455,DRL,2,106,77.29746376261113,390
456,DRL,2,107,77.87571731436995,394
457,DRL,2,108,78.34843113508073,398
458,DRL,2,109,78.8958822148293,402
459,DRL,2,110,79.42350258622317,406
460,DRL,2,111,79.8646375550702,410
461,DRL,2,112,80.31242844413964,414
462,DRL,2,113,80.65158687308428,418
463,DRL,2,114,80.9765844403207,422
464,DRL,2,115,81.44664019059387,426
465,DRL,2,116,81.7169813752174,430
466,DRL,2,117,82.10534320462492,434
467,DRL,2,118,82.44522482195866,438
468,DRL,2,119,82.73094339104367,442
469,DRL,2,120,83.0458008677326,446
470,DRL,2,121,83.30841970089821,450
471,DRL,2,122,83.538250355646,454
472,DRL,2,123,83.72252135459333,458
473,DRL,2,124,83.9546238093078,462
474,DRL,2,125,84.28215195495635,466
475,DRL,2,126,84.60811121800914,470
476,DRL,2,127,84.74310781596229,474
477,DRL,2,128,84.99665990458801,478
478,DRL,2,129,85.17411177454517,482
479,DRL,2,130,85.4144263396226,486
480,DRL,2,131,85.65878996750341,490
481,DRL,2,132,85.9047967403196,494
482,DRL,2,133,86.09621697491036,498
483,DRL,2,134,86.32399837387727,502
484,DRL,2,135,86.62432230973617,506
485,DRL,2,136,86.8120416081138,510
486,DRL,2,137,87.01648960507475,514
487,DRL,2,138,87.24566074493342,518
488,DRL,2,139,87.44027523501776,522
489,DRL,2,140,87.71354494591245,526
490,DRL,2,141,87.88849293307402,530
491,DRL,2,142,88.03695568144322,534
492,DRL,2,143,88.22837817925961,538
493,DRL,2,144,88.41987845029684,542
494,DRL,2,145,88.68313044879586,546
495,DRL,2,146,88.98087848411873,550
496,DRL,2,147,89.22984258996323,554
497,DRL,2,148,89.46934978503734,558
498,DRL,2,149,89.72642097074538,562
499,DRL,2,150,90.02998482014983,566
500,DRL,2,151,90.38500410191715,570
501,DRL,2,152,90.6451690608263,574
502,DRL,2,153,90.86080103818327,578
503,DRL,2,154,91.27837009375915,582
504,DRL,2,155,91.61061032703147,586
505,DRL,2,156,91.97217687858269,590
506,DRL,2,157,92.09661217441783,594
507,DRL,2,158,92.43671707024798,598
508,DRL,2,159,92.53685042227619,602
509,DRL,2,160,92.68306788294576,606
510,DRL,2,161,92.80746327792295,610
511,DRL,2,162,92.90992998181842,614
512,DRL,2,163,92.91378631032072,617
513,DRL,2,164,92.97926851507276,620
514,DRL,2,165,93.14004996534436,623
515,DRL,2,166,93.25188589278608,627
516,DRL,2,167,93.4575072582066,631
517,DRL,2,168,93.50107794697396,635
518,DRL,2,169,93.58116218942217,639
519,DRL,2,170,93.67014197248034,643
520,DRL,2,171,93.96963630595243,647
521,DRL,2,172,94.29823764164931,651
522,DRL,2,173,94.47290376554243,655
523,DRL,2,174,94.72807062457315,659
524,DRL,2,175,94.92754169304854,663
525,DRL,3,0,0.0,0
526,DRL,3,1,1.9855354130268097,0
527,DRL,3,2,4.002508249431848,0
528,DRL,3,3,5.8917355990409845,2
529,DRL,3,4,7.722481335401534,5
530,DRL,3,5,9.570905757471918,9
531,DRL,3,6,11.286504608616232,13
532,DRL,3,7,13.664963969662786,17
533,DRL,3,8,16.09463729597628,21
534,DRL,3,9,18.314256092831492,25
535,DRL,3,10,20.767919723913074,29
536,DRL,3,11,23.232730393186213,33
537,DRL,3,12,25.68409967802465,37
538,DRL,3,13,27.84276747427881,41
539,DRL,3,14,30.00419456757605,45
540,DRL,3,15,32.275331163629886,49
541,DRL,3,16,34.37714041806757,53
542,DRL,3,17,35.984243580773466,57
543,DRL,3,18,37.7891088990122,61
544,DRL,3,19,39.40118956811725,65
545,DRL,3,20,40.939036307409395,69
546,DRL,3,21,42.663131744936095,73
547,DRL,3,22,44.12809742875396,77
548,DRL,3,23,45.31259806640445,81
549,DRL,3,24,46.55203050754963,85
550,DRL,3,25,47.830829985365256,89
551,DRL,3,26,48.96075962707399,93
552,DRL,3,27,50.02538293384014,97
553,DRL,3,28,50.994627559483035,101
554,DRL,3,29,52.05809228099881,105
555,DRL,3,30,53.19703496903179,109
556,DRL,3,31,54.711663230359534,113
557,DRL,3,32,56.16474810466168,117
558,DRL,3,33,57.744649510979634,121
559,DRL,3,34,59.08338757991789,125
560,DRL,3,35,60.813135732263305,129
561,DRL,3,36,62.57730566531418,133
562,DRL,3,37,64.35964686013756,137
563,DRL,3,38,65.58948964163659,141
564,DRL,3,39,66.62073147416113,145
565,DRL,3,40,67.94841908343135,149
566,DRL,3,41,69.23067431956528,153
567,DRL,3,42,71.25059451922773,157
568,DRL,3,43,72.76547065794468,161
569,DRL,3,44,73.7051792524755,165
570,DRL,3,45,74.540816128999,169
571,DRL,3,46,75.59329739101231,173
572,DRL,3,47,76.82417247675359,177
573,DRL,3,48,78.13079097688198,181
574,DRL,3,49,79.43539626158774,185
575,DRL,3,50,80.46416668720543,189
576,DRL,3,51,81.62126177877188,193
577,DRL,3,52,82.72852989971638,197
578,DRL,3,53,83.73758979491889,201
579,DRL,3,54,84.88155880197883,205
580,DRL,3,55,85.62955357052385,209
581,DRL,3,56,86.4148385144025,213
582,DRL,3,57,87.14265860944985,217
583,DRL,3,58,87.70434873208403,221
584,DRL,3,59,88.46978460662066,225
585,DRL,3,60,89.03002060905098,229
586,DRL,3,61,89.53671236261724,233
587,DRL,3,62,90.16955799236892,237
588,DRL,3,63,91.11545960128306,241
589,DRL,3,64,92.14028438232837,245
590,DRL,3,65,93.26077228881417,249
591,DRL,3,66,94.42106330707668,253
592,DRL,3,67,95.41267600737511,257
593,DRL,3,68,96.30907411448656,261
594,DRL,3,69,97.40834581516683,265
595,DRL,3,70,98.41801979929208,269
596,DRL,3,71,99.31687053002416,273
597,DRL,3,72,100.27382719397544,277
598,DRL,3,73,101.36163135759531,281
599,DRL,3,74,102.35517467737196,285
600,DRL,3,75,103.20197343878446,289
601,DRL,3,76,103.99625812157987,293
602,DRL,3,77,104.84453847065566,297
603,DRL,3,78,105.47328191414474,301
604,DRL,3,79,106.18739029265939,305
605,DRL,3,80,106.79167693488299,309
606,DRL,3,81,107.7526087258011,313
607,DRL,3,82,108.68624251849948,317
608,DRL,3,83,109.66919185623526,321
609,DRL,3,84,110.21329499009995,325
610,DRL,3,85,110.76965604774652,329
611,DRL,3,86,111.68459375768899,333
612,DRL,3,87,112.38344605322926,337
613,DRL,3,88,113.14732511203735,341
614,DRL,3,89,113.94518320906906,345
615,DRL,3,90,115.02415467098353,349
616,DRL,3,91,115.79133483909068,353
617,DRL,3,92,116.76777115710077,357
618,DRL,3,93,117.89201228201387,361
619,DRL,3,94,118.79438543334601,365
620,DRL,3,95,119.40779904302207,369
621,DRL,3,96,120.30620061244812,373
622,DRL,3,97,121.0375841907039,377
623,DRL,3,98,122.33632106337693,381
624,DRL,3,99,123.37496075812724,385
625,DRL,3,100,124.47924986783413,389
626,DRL,3,101,125.50137777924536,393
627,DRL,3,102,126.22806643560527,397
628,DRL,3,103,126.77740872211753,401
629,DRL,3,104,127.43873101323841,405
630,DRL,3,105,128.39265743568538,409
631,DRL,3,106,129.4234178251028,413
632,DRL,3,107,130.2663636174053,417
633,DRL,3,108,130.9701517317444,421
634,DRL,3,109,131.57641082070768,425
635,DRL,3,110,132.14038419276477,429
636,DRL,3,111,132.77905518561602,433
637,DRL,3,112,133.793108356148,437
638,DRL,3,113,134.49959275364876,441
639,DRL,3,114,135.3184751714021,445
640,DRL,3,115,136.05204021781682,449
641,DRL,3,116,136.71140827022492,453
642,DRL,3,117,137.35052646569906,457
643,DRL,3,118,138.11666971504687,461
644,DRL,3,119,139.09089582130312,465
645,DRL,3,120,139.8526940740645,469
646,DRL,3,121,140.4827935192734,473
647,DRL,3,122,141.07759653575718,477
648,DRL,3,123,141.92142609544098,481
649,DRL,3,124,142.41948800973594,485
650,DRL,3,125,142.93099573351444,489
651,DRL,3,126,143.60644049830736,493
652,DRL,3,127,144.12837093405426,497
653,DRL,3,128,144.71875316619872,501
654,DRL,3,129,145.43653648398816,505
655,DRL,3,130,146.03776627495884,509
656,DRL,3,131,146.9276197244227,513
657,DRL,3,132,147.7944644329697,517
658,DRL,3,133,148.743628738001,521
659,DRL,3,134,149.49889748808,525
660,DRL,3,135,150.06628908161076,529
661,DRL,3,136,150.64652581240983,533
662,DRL,3,137,151.21441771253944,537
663,DRL,3,138,151.86704905726018,541
664,DRL,3,139,152.34921215325596,545
665,DRL,3,140,152.97424065727742,549
666,DRL,3,141,153.73091032754633,553
667,DRL,3,142,154.21484531721103,557
668,DRL,3,143,154.64450155617672,561
669,DRL,3,144,155.08816676879306,565
670,DRL,3,145,155.61054782437165,569
671,DRL,3,146,156.2912111496367,573
672,DRL,3,147,156.88648549640556,577
673,DRL,3,148,157.46018298232931,581
674,DRL,3,149,158.15902212614196,585
675,DRL,3,150,158.65936704004187,589
676,DRL,3,151,159.2294518583641,593
677,DRL,3,152,159.644657878615,597
678,DRL,3,153,160.21873533543203,601
679,DRL,3,154,160.68191271018242,605
680,DRL,3,155,161.34353101368998,609
681,DRL,3,156,161.9421045910195,613
682,DRL,3,157,162.49762246508155,617
683,DRL,3,158,163.2606094494835,621
684,DRL,3,159,163.9728436756507,625
685,DRL,3,160,164.6815845221654,629
686,DRL,3,161,165.50792452570056,633
687,DRL,3,162,166.40163796026263,637
688,DRL,3,163,167.02869427898904,641
689,DRL,3,164,167.73695457087834,645
690,DRL,3,165,168.4093901570328,649
691,DRL,3,166,169.2002967354842,653
692,DRL,3,167,169.8528809132986,657
693,DRL,3,168,170.49444303615022,661
694,DRL,3,169,171.1638130262308,665
695,DRL,3,170,171.66231091199444,669
