,Algorithm,Run,Step,Accumulated Reward,Disconnections
371,DRL,2,0,44.31722844794584,8
372,DRL,2,0,44.53238484412623,8
373,DRL,2,0,44.79068705458385,8
374,DRL,2,0,44.98331832681042,8
375,DRL,2,0,45.09709905521532,8
376,DRL,2,0,45.33894433687357,8
377,DRL,2,0,45.598812453401365,8
378,DRL,2,0,45.80273212465374,8
379,DRL,2,0,46.067176158464605,8
380,DRL,2,0,46.166918915460016,8
381,DRL,2,0,46.25386273985094,8
382,DRL,2,0,46.25499613078936,8
383,DRL,2,0,46.263954171017026,8
384,DRL,2,0,46.39485353828757,8
385,DRL,2,0,46.52946471060372,8
386,DRL,2,0,46.71653360869809,8
387,DRL,2,0,46.93610557434551,8
388,DRL,2,0,47.302863364254776,8
389,DRL,2,0,47.58779565715004,8
390,DRL,2,0,47.81224434205104,8
391,DRL,2,0,47.881731066189296,8
392,DRL,2,0,47.93976007126976,8
393,DRL,2,0,48.01007234611321,8
394,DRL,2,0,48.121885382540114,8
395,DRL,2,0,48.249597295566986,8
396,DRL,2,0,48.28434646416228,8
397,DRL,2,0,48.415347526965256,8
398,DRL,2,0,48.68883852310252,8
399,DRL,2,0,48.86244117147994,8
400,DRL,2,0,49.04553962485638,8
401,DRL,2,0,49.14490096698289,8
402,DRL,2,0,49.30818558231701,8
403,DRL,2,0,49.50047588706721,8
404,DRL,2,0,50.01195245467831,8
405,DRL,2,0,50.665672172613036,8
406,DRL,2,0,51.4421176309209,8
407,DRL,2,0,52.18577170223702,8
408,DRL,2,0,52.885596755154026,8
409,DRL,2,0,53.530620328493015,8
410,DRL,2,0,53.78642571315874,8
411,DRL,2,0,54.028231882124736,8
412,DRL,2,0,54.131672801317116,8
413,DRL,2,0,54.31212147972294,8
414,DRL,2,0,54.33038595959279,8
415,DRL,2,0,54.4902403049517,8
416,DRL,2,0,54.65016940202299,8
417,DRL,2,0,54.892837261927454,8
418,DRL,2,0,55.15629094600412,8
419,DRL,2,0,55.493987992142465,8
420,DRL,2,0,55.76333279784503,8
421,DRL,2,0,56.13216183293345,8
422,DRL,2,0,56.36367548973965,8
423,DRL,2,0,56.63202468281346,8
424,DRL,2,0,56.13202468281346,10
425,DRL,2,0,55.63202468281346,12
426,DRL,2,0,55.13202468281346,14
427,DRL,2,0,54.63202468281346,16
428,DRL,2,0,54.13202468281346,18
429,DRL,2,0,54.00702468281346,18
430,DRL,2,0,53.88235092907878,18
431,DRL,2,0,52.864787159475505,18
432,DRL,2,0,53.024678161728204,18
433,DRL,2,0,53.166525778842164,18
434,DRL,2,0,53.492711231370464,18
435,DRL,2,0,53.85013504054119,18
436,DRL,2,0,53.95768513198291,18
437,DRL,2,0,53.96569613072371,18
438,DRL,2,0,54.1300927952612,18
439,DRL,2,0,54.280801436298546,18
440,DRL,2,0,54.33243000290638,18
441,DRL,2,0,54.37831653355902,18
442,DRL,2,0,54.37831653355902,18
443,DRL,2,0,54.37831653355902,18
444,DRL,2,0,54.37831653355902,18
445,DRL,2,0,54.39587404416224,18
446,DRL,2,0,54.39587404416224,18
447,DRL,2,0,54.43858926252744,18
448,DRL,2,0,54.565844117266145,18
449,DRL,2,0,54.9186725965636,18
450,DRL,2,0,55.48022489031127,18
451,DRL,2,0,56.27726357152036,18
452,DRL,2,0,57.24731006433537,18
453,DRL,2,0,57.58380253802335,18
454,DRL,2,0,57.71798753045768,18
455,DRL,2,0,57.33884839542478,20
456,DRL,2,0,56.58919485308498,23
457,DRL,3,0,0.0,0
458,DRL,3,0,1.8148516098129197,0
459,DRL,3,0,3.557212741101295,0
460,DRL,3,0,5.663342310937519,0
461,DRL,3,0,6.961478915293773,0
462,DRL,3,0,8.28059301541904,0
463,DRL,3,0,9.968769741922053,0
464,DRL,3,0,11.92084041138908,0
465,DRL,3,0,13.548038015329467,0
466,DRL,3,0,14.996331964340921,0
467,DRL,3,0,15.330412623836459,2
468,DRL,3,0,15.455277789235717,4
469,DRL,3,0,17.569253491703762,4
470,DRL,3,0,19.378194137252947,4
471,DRL,3,0,21.036456464063196,4
472,DRL,3,0,22.7194020362939,4
473,DRL,3,0,23.646404536980434,4
474,DRL,3,0,24.765285952741923,4
475,DRL,3,0,26.24529766063916,4
476,DRL,3,0,27.537350706622526,4
477,DRL,3,0,28.982480733512205,4
478,DRL,3,0,29.44410854911988,4
479,DRL,3,0,29.99450156838232,4
480,DRL,3,0,30.09186460139734,4
481,DRL,3,0,30.22536943715544,4
482,DRL,3,0,30.339122856394255,4
483,DRL,3,0,30.987247753818128,4
484,DRL,3,0,31.953231726460437,4
485,DRL,3,0,32.852310908477776,4
486,DRL,3,0,33.80543644925928,4
487,DRL,3,0,34.46241976693595,4
488,DRL,3,0,35.295088614477315,4
489,DRL,3,0,36.17366148857172,4
490,DRL,3,0,35.8911157092988,6
491,DRL,3,0,35.19009999817009,8
492,DRL,3,0,36.26145009351666,8
493,DRL,3,0,37.25773648448716,8
494,DRL,3,0,37.60618956937266,8
495,DRL,3,0,37.98551831636376,8
496,DRL,3,0,38.231386072826645,8
497,DRL,3,0,38.51963785712824,8
498,DRL,3,0,38.81774880712735,8
499,DRL,3,0,39.23744798223358,8
500,DRL,3,0,40.06292670465863,8
501,DRL,3,0,40.83747544121773,8
502,DRL,3,0,41.840449210794816,8
503,DRL,3,0,43.044801890643484,8
504,DRL,3,0,43.60452110977674,8
505,DRL,3,0,44.09545619817281,8
506,DRL,3,0,45.057900762276894,8
507,DRL,3,0,45.808593012632976,8
508,DRL,3,0,46.23138109290804,8
509,DRL,3,0,46.686121349426166,8
510,DRL,3,0,47.3643094363233,8
511,DRL,3,0,47.91581827083434,8
512,DRL,3,0,48.51090581694449,8
513,DRL,3,0,48.90856938266958,8
514,DRL,3,0,49.80576235482301,8
515,DRL,3,0,50.70800005132164,8
516,DRL,3,0,51.87413021573629,8
517,DRL,3,0,53.01347660298619,8
518,DRL,3,0,53.92931552794318,8
519,DRL,3,0,53.49046443981934,8
520,DRL,3,0,54.28239696233746,8
