Wall time,Step,Value
1656407721.9348562,10709,2.3124752044677734
1656407733.393193,10726,17.551002502441406
1656408012.0358071,11025,12.141145706176758
1656408083.2191281,11120,40.55548095703125
1656408173.6224103,11220,8.29481315612793
1656408273.641118,11333,35.04039001464844
1656408327.7977989,11396,21.419742584228516
1656408681.805608,11821,40.157875061035156
1656408722.927629,11869,29.462047576904297
1656408863.6406069,12029,33.7553825378418
1656408905.8731723,12078,34.35628128051758
1656409098.0963774,12318,10.433642387390137
1656409128.1566167,12356,25.367774963378906
1656409158.383187,12400,3.55444598197937
1656409158.9215856,12402,12.701312065124512
1656409225.9889185,12478,3.0238444805145264
1656409419.017573,12710,5.754630088806152
1656409590.2218552,12903,32.03589630126953
1656409593.417949,12907,1.7894718647003174
1656409625.7699056,12946,21.732776641845703
1656409922.7236915,13306,19.61538314819336
1656409989.5582275,13390,24.858415603637695
1656410012.9549084,13420,9.403553009033203
1656410101.678906,13524,9.366235733032227
1656410132.6018612,13552,37.92858123779297
1656410202.788296,13625,41.154457092285156
1656410222.0433383,13644,13.626618385314941
1656410227.5775552,13649,12.026703834533691
1656410375.0712254,13804,29.966516494750977
1656410418.4630756,13851,26.170320510864258
1656410555.286633,13973,21.711423873901367
1656410565.2197664,13982,10.747278213500977
1656410643.2879863,14048,28.27560806274414
1656410803.499703,14190,11.704768180847168
1656410818.7102876,14208,54.617881774902344
1656410888.1425264,14267,31.68621826171875
1656410994.5374093,14356,-10.473108291625977
1656411003.6313071,14363,45.06282043457031
1656411302.601057,14625,25.75535774230957
1656411327.5893345,14647,9.963353157043457
1656411440.076089,14747,30.7220516204834
1656411569.4163544,14853,16.20372772216797
1656411586.4776473,14866,24.981462478637695
1656411778.043297,15021,37.84160232543945
1656411835.923414,15067,50.417240142822266
1656411840.6474137,15072,43.17493438720703
1656411913.1745005,15126,32.04757308959961
1656411989.4663427,15187,61.59702682495117
1656412207.012951,15373,44.906524658203125
1656412504.2362473,15612,44.00484848022461
1656412537.383744,15640,90.33642578125
1656413300.1541562,16243,31.760753631591797
1656413496.7987812,16394,46.82307052612305
1656414071.9750073,16836,37.89641189575195
1656414113.8601434,16868,40.27423095703125
1656414130.1202037,16882,14.049137115478516
1656414135.1309714,16885,55.423824310302734
1656414164.8430688,16909,43.26736831665039
1656414216.632459,16949,53.81237030029297
1656414439.1937711,17122,38.756290435791016
1656414449.7174695,17129,85.61621856689453
1656414632.4601326,17265,29.905242919921875
1656414802.6137316,17396,51.139381408691406
1656415019.7554555,17565,40.047584533691406
1656415110.4849467,17634,37.866912841796875
1656415197.7167656,17699,37.73624801635742
1656415240.9820862,17733,22.975034713745117
1656415627.0290606,18007,49.930633544921875
1656415784.3389118,18123,36.2332878112793
1656415795.8792865,18131,60.84687042236328
1656415800.895408,18135,45.04379653930664
1656415806.639251,18139,92.84927368164062
1656416171.8482995,18407,33.97852325439453
1656416266.9266605,18483,62.94154739379883
1656416644.2641995,18761,35.84249496459961
1656416652.6129003,18767,60.49022674560547
1656416673.9307263,18782,13.907438278198242
1656416696.7374551,18797,65.89153289794922
1656416846.8748267,18906,78.41466522216797
1656417129.821283,19111,54.48139953613281
1656417135.4813955,19115,21.321125030517578
1656417250.8291323,19211,22.157686233520508
1656417396.6846383,19321,49.085693359375
1656417472.5057185,19379,61.069156646728516
1656417634.3242111,19503,53.66843032836914
1656417697.532745,19548,69.52410125732422
1656417791.9313262,19619,90.6891860961914
1656418078.6921742,19843,47.107845306396484
1656418185.1712918,19924,39.0307502746582
1656418289.487235,20001,95.4749984741211
1656418933.8746223,20495,56.92388153076172
1656419046.0426204,20580,62.964786529541016
1656419092.7484703,20620,43.60533142089844
1656419132.5138316,20648,23.10340690612793
1656419156.1104867,20668,38.08618927001953
1656419273.11754,20762,33.951812744140625
1656419367.8068554,20843,60.477455139160156
1656419535.1369312,20970,36.53953552246094
1656419549.4784753,20981,26.528703689575195
1656419576.453134,21002,39.3171501159668
1656419625.9098876,21038,84.39215087890625
1656419647.3230307,21054,56.96828079223633
1656419749.36591,21131,41.90752029418945
1656419920.4524121,21269,48.57123947143555
1656419977.0200388,21313,40.249916076660156
1656420460.062506,21678,16.72021484375
1656420986.4045112,22065,40.08743667602539
1656421124.712881,22164,76.75758361816406
1656421318.4420018,22309,-0.2567863464355469
1656421416.5420234,22382,4.276768684387207
1656421840.6792083,22704,97.73094940185547
1656421911.1865687,22758,60.34884262084961
1656422338.4495451,23073,28.511356353759766
1656422386.038403,23108,41.10453414916992
1656422669.0092576,23332,35.969642639160156
1656422770.6618514,23408,65.87875366210938
1656422772.4092944,23409,87.45508575439453
1656422890.7974198,23502,50.93104553222656
1656423004.5220299,23591,64.92459869384766
1656424115.1604805,24380,44.78527069091797
1656424239.0159304,24471,54.605228424072266
1656424245.8750024,24475,24.283344268798828
1656424272.1573818,24494,2.6961076259613037
1656424534.9901505,24706,17.932720184326172
1656424549.099185,24720,52.954200744628906
1656424602.332524,24760,32.21122741699219
1656424694.9778483,24830,53.20420455932617
1656424715.122141,24845,82.54531860351562
1656424756.7282429,24877,71.25303649902344
1656424765.4105694,24884,68.21754455566406
1656424842.3577428,24940,40.760868072509766
1656424903.7147489,24993,24.564252853393555
1656424979.1382446,25055,1.0948925018310547
1656425045.5131795,25114,21.24679946899414
1656425206.4074614,25251,18.558351516723633
1656425438.8061433,25446,80.14813232421875
1656425680.3314497,25651,40.031219482421875
1656425754.0781066,25705,10.823383331298828
1656425770.295105,25717,10.4844970703125
1656425829.8887932,25759,44.433292388916016
1656426055.2945561,25919,29.127235412597656
1656426070.1968217,25931,23.760610580444336
1656426492.6946573,26265,65.07274627685547
1656426539.2947707,26305,58.97334671020508
1656426633.0270092,26379,71.1549301147461
1656426694.9114172,26423,32.58443832397461
1656427003.0596092,26648,42.37831115722656
1656427063.5779564,26695,33.066139221191406
1656427218.0040793,26818,25.27726936340332
1656427399.5300639,26972,15.671207427978516
1656427451.1413188,27016,46.975955963134766
1656427469.491533,27031,39.42546081542969
1656427555.4735985,27106,43.75694274902344
1656427807.2478287,27310,87.20948791503906
1656427981.000566,27456,42.5109748840332
1656428064.8877895,27523,54.272178649902344
1656428192.3476877,27628,32.29177474975586
1656428224.6224575,27653,10.914244651794434
1656428393.449501,27794,53.055686950683594
1656428441.213712,27835,35.3143196105957
1656428510.8276072,27896,12.365140914916992
1656428650.7464871,28008,0.4310067594051361
1656428695.7528071,28047,29.400039672851562
1656428768.4027338,28104,35.819496154785156
1656429177.3336356,28454,14.717233657836914
1656429386.4542181,28617,61.7946662902832
1656429601.1915386,28796,29.582143783569336
1656429817.0123768,28974,35.896514892578125
1656429831.1126156,28986,66.09689331054688
1656430149.1618288,29261,41.08238983154297
1656430200.4189215,29312,18.706754684448242
1656430336.9990723,29433,35.611061096191406
1656430401.6284792,29492,2.2516021728515625
1656430488.4590807,29567,63.66592788696289
1656430551.921066,29622,26.911357879638672
1656430571.22337,29638,89.00648498535156
1656430616.4676,29673,30.331390380859375
1656430622.0120795,29679,35.78509521484375
1656430758.0622442,29786,79.95524597167969
1656430825.676853,29833,67.83362579345703
1656430851.9168513,29850,7.995085716247559
1656430891.2874763,29876,79.22896575927734
1656431029.747775,29976,39.55302810668945
1656431124.9861603,30057,32.277591705322266
1656431138.0769134,30069,29.25273323059082
1656431155.9040906,30082,26.447486877441406
1656431403.483503,30302,33.55356216430664
1656431442.7252405,30335,50.505558013916016
1656431877.7369692,30705,64.32293701171875
1656432106.995514,30894,62.50102233886719
1656432139.283642,30921,49.37498474121094
1656432191.3218741,30961,104.78997039794922
1656432202.8994288,30969,87.41524505615234
1656432253.271663,31008,62.957393646240234
1656432589.1856287,31246,75.7312240600586
1656432688.43725,31316,11.844897270202637
1656432778.4281487,31378,19.339366912841797
1656432827.3774285,31412,24.55592155456543
1656433102.1524677,31609,81.48628234863281
1656433174.093855,31662,64.38428497314453
1656433520.4509645,31904,22.20885467529297
1656433543.81634,31920,56.40147399902344
1656433598.8582256,31955,24.096111297607422
1656433635.858234,31978,41.985435485839844
1656433683.6900384,32016,19.727628707885742
1656434272.443188,32509,57.54831314086914
1656434350.8858185,32571,82.93909454345703
1656434647.0504847,32813,44.9642448425293
1656434663.6161823,32826,35.2487907409668
1656434665.182791,32827,17.650381088256836
1656434763.6958833,32904,42.30379104614258
1656434907.4058056,33014,55.85051727294922
1656435228.2684443,33281,51.3533935546875
1656435386.1623006,33410,36.467594146728516
1656435409.3555,33428,40.53455352783203
1656435734.2782743,33703,56.78679656982422
1656435868.3284469,33805,55.218013763427734
1656435958.705411,33866,29.985376358032227
1656435961.5726352,33868,16.386184692382812
1656435992.9890962,33888,71.84132385253906
1656436196.3726768,34023,42.3441276550293
1656436335.4992237,34109,40.38514709472656
1656436809.4299736,34466,4.260976314544678
1656436852.3010354,34501,50.18362045288086
1656437011.9932957,34625,27.84149742126465
1656437419.4466283,34933,39.67643737792969
1656437444.1374924,34951,27.344284057617188
1656437447.4397955,34953,57.58260726928711
1656437470.1542997,34969,32.082794189453125
1656437688.1932738,35142,41.283721923828125
1656437789.097153,35219,31.0499324798584
1656437981.4127636,35379,94.13551330566406
1656438096.873418,35466,22.72271156311035
1656438115.580459,35479,48.76938247680664
1656438210.7955196,35553,25.246360778808594
1656438246.2354636,35581,45.462032318115234
1656438314.1321766,35637,29.359304428100586
1656438401.0162334,35706,32.304443359375
1656438613.1740303,35876,18.149635314941406
1656438661.6738424,35915,48.597076416015625
1656438707.142716,35950,24.758548736572266
1656438783.4930296,36010,30.41039276123047
1656439394.551747,36503,30.417705535888672
1656439528.9819906,36614,26.905092239379883
1656439553.5359912,36633,44.3974494934082
1656439634.4020452,36696,30.718645095825195
1656439874.988982,36888,31.068172454833984
1656439877.959158,36890,51.246238708496094
1656439881.8303854,36893,28.388580322265625
1656439895.5377219,36905,15.349979400634766
1656439912.5820856,36919,69.42621612548828
1656440010.8590982,36998,53.55070114135742
1656440089.5732274,37067,21.3257999420166
1656440106.2952158,37081,29.367998123168945
1656440151.2172916,37118,32.04768371582031
1656440236.4538128,37184,63.0499382019043
1656440636.8157785,37500,53.020164489746094
1656440853.45609,37676,33.49354934692383
1656440951.9045813,37751,39.56816864013672
1656441033.6398404,37810,42.983089447021484
1656441203.6809301,37939,31.949317932128906
1656441752.5626714,38388,16.277727127075195
1656441753.6493833,38389,42.2747802734375
1656441780.7133892,38410,13.764945030212402
1656441877.731034,38489,59.48743438720703
1656441969.6339023,38565,9.006025314331055
1656442273.8829796,38807,33.69881057739258
1656442313.0979605,38841,14.300103187561035
1656442364.9056518,38882,28.95887565612793
1656442385.1393135,38900,83.40729522705078
1656442548.811702,39027,22.093852996826172
1656442831.8790145,39240,14.865726470947266
1656443143.0519104,39479,79.23529815673828
1656443234.4044976,39553,73.44793701171875
1656443282.3141778,39590,59.59829330444336
1656443449.2485223,39714,23.53394889831543
1656443863.4004643,40032,34.9261360168457
1656443956.1553197,40112,50.65269470214844
1656444033.1146486,40176,24.537839889526367
1656444107.4151063,40238,26.992956161499023
1656444125.3379927,40251,32.36725616455078
1656444219.0819588,40328,55.547691345214844
1656444223.894911,40334,16.393672943115234
1656444324.6042736,40418,71.21754455566406
1656444450.2541997,40524,17.58763313293457
1656444466.527142,40542,14.872554779052734
1656444528.351176,40595,-3.415306568145752
1656444556.1195266,40619,56.07868576049805
1656444771.3314369,40795,22.188508987426758
1656444780.0014179,40803,45.9383659362793
1656444837.6840687,40851,23.161457061767578
1656444945.6515894,40944,38.3807258605957
1656445107.599179,41072,28.340478897094727
1656445111.8333335,41075,34.91852569580078
1656445114.5943942,41079,40.730777740478516
1656445384.0285087,41293,25.42951202392578
1656445502.1242504,41376,24.839542388916016
1656445628.412932,41475,47.48942184448242
1656445708.429989,41538,63.96440124511719
1656445714.6358693,41543,33.761837005615234
1656445748.1676595,41568,38.85560607910156
1656446026.3693085,41774,45.485862731933594
1656446219.0655828,41914,13.924660682678223
1656446307.7368355,41970,19.843122482299805
1656446370.8615828,42014,39.29582977294922
1656446506.6781309,42120,22.540693283081055
1656446520.2794085,42130,15.714624404907227
1656446524.0545125,42133,45.883460998535156
1656446963.6657429,42463,106.61490631103516
1656447062.9782288,42537,66.77177429199219
1656447477.4768379,42857,45.91328811645508
1656447537.924711,42902,30.29924201965332
1656447600.6876125,42953,20.878917694091797
1656447846.88078,43140,1.218875765800476
1656447972.7038503,43233,69.02584075927734
1656448057.7244668,43298,35.65055465698242
1656448396.612032,43556,29.122377395629883
1656448474.5211394,43613,92.10264587402344
1656448695.2293658,43779,57.01234817504883
1656448824.4246948,43882,29.734580993652344
1656449336.4996083,44257,25.43782615661621
1656449374.0150316,44285,53.15578079223633
1656449458.9464793,44351,29.426929473876953
1656449476.5071158,44365,30.875572204589844
1656449605.2717776,44465,27.40388298034668
1656449631.401073,44486,58.930694580078125
1656449683.6384308,44524,53.509952545166016
1656449817.4187665,44626,4.296176910400391
1656449927.4350817,44713,63.66611099243164
1656449947.1131756,44726,49.378150939941406
1656449956.6118865,44732,59.003623962402344
1656450000.7827015,44763,28.14592742919922
1656450288.8523371,44978,47.208560943603516
1656450338.920103,45016,95.16512298583984
1656450382.8857234,45047,35.04130172729492
1656450813.8957393,45387,47.695587158203125
1656450875.9421566,45429,55.21205139160156
1656451012.7491763,45532,45.87999725341797
1656451062.7391849,45573,66.16757202148438
1656451322.9549274,45759,63.3311767578125
1656452025.6129067,46276,33.2496452331543
1656452298.0655403,46494,35.17348098754883
1656452316.5803401,46506,54.322288513183594
1656452479.5017447,46612,45.16828155517578
1656452653.797786,46724,62.878360748291016
1656452907.4754415,46876,59.5052490234375
1656452931.4973364,46892,29.997657775878906
1656452959.6604984,46912,36.159568786621094
1656453133.7659361,47019,31.3090763092041
1656453174.2592163,47048,42.328189849853516
1656453198.5479681,47065,32.984153747558594
1656453203.9249089,47069,0.3102514147758484
1656453224.6488237,47085,73.13677215576172
1656453262.7691054,47114,55.10187911987305
1656453324.4333968,47161,57.63840103149414
1656453348.7922695,47180,36.90950012207031
1656453515.7052302,47306,59.146148681640625
1656453574.3300273,47350,46.843360900878906
1656453723.6030462,47461,19.429662704467773
1656453846.9412317,47548,69.94037628173828
1656453932.008161,47613,67.63270568847656
1656453950.5648358,47627,60.05972671508789
1656454149.831497,47779,54.701534271240234
1656454442.5575104,48001,47.350669860839844
1656454701.7496622,48191,27.721294403076172
1656454713.1088746,48200,67.46829223632812
1656454777.9536219,48249,46.491580963134766
1656454955.3518894,48387,40.85850524902344
1656455114.3500454,48512,51.530704498291016
1656455285.2813752,48637,18.946308135986328
1656455362.1739473,48698,23.448749542236328
1656455390.9498293,48719,41.841068267822266
1656455569.7801278,48845,53.19436264038086
1656455911.4735436,49095,72.08654022216797
1656456007.0975685,49167,39.08282470703125
1656456057.005376,49203,13.639819145202637
1656456148.3967628,49270,39.497379302978516
1656456205.3646502,49316,55.279022216796875
1656456429.665032,49485,57.57881164550781
1656456490.4641397,49529,51.23515319824219
1656456702.6583116,49693,47.19377136230469
1656456718.2939725,49704,51.961814880371094
1656456785.2032044,49754,82.85350799560547
1656456920.1509967,49855,46.606197357177734
1656456935.2734592,49866,77.39407348632812
1656457063.2398322,49963,42.567054748535156
1656457085.1530964,49977,49.22978591918945
1656457137.8012664,50012,43.61099624633789
1656457472.8474545,50263,53.64450454711914
1656457554.2280838,50324,52.552799224853516
1656457796.1737564,50507,17.675682067871094
1656457923.9961689,50600,38.389556884765625
1656457930.5593061,50605,36.574581146240234
1656457980.7386484,50641,43.76601028442383
1656458061.1419923,50699,38.41869354248047
1656458138.5747538,50754,53.65458297729492
1656458152.1718569,50763,65.95929718017578
1656458333.8305848,50901,19.186941146850586
1656458592.7533157,51096,35.60662078857422
1656459100.4588325,51470,65.50098419189453
1656459546.026736,51799,64.96231842041016
1656459729.4254458,51932,36.47150421142578
1656459737.72477,51938,18.58501625061035
1656459756.6395986,51952,49.208980560302734
1656459786.6639915,51973,78.35335540771484
1656459846.887684,52015,55.49592971801758
1656460140.1292217,52231,3.3455934524536133
1656460185.6265492,52265,78.1008529663086
1656460308.47804,52354,37.43429946899414
1656460326.1343267,52366,19.63736915588379
1656460374.0867014,52401,39.94591522216797
1656460565.2944105,52541,66.18690490722656
1656460576.7188275,52549,79.09040832519531
1656460703.676892,52643,23.665340423583984
1656460737.069964,52668,15.628497123718262
1656461145.5477302,52969,63.12297439575195
1656461302.7416484,53084,38.54156494140625
1656461513.7711637,53256,46.57044982910156
1656461997.4047327,53625,29.301424026489258
1656462245.1647317,53812,29.213336944580078
1656462475.209573,53984,23.42668914794922
1656462552.3113472,54043,49.281585693359375
1656462689.9315767,54149,52.62189483642578
1656463098.0451176,54460,14.32992935180664
1656463266.1504514,54590,64.97517395019531
1656463271.6724865,54594,78.7564926147461
1656463288.5674453,54607,80.01334381103516
1656463503.1242995,54768,54.82997131347656
1656463897.9066734,55067,12.89721393585205
1656463918.5494814,55081,46.40499496459961
1656463973.894789,55122,42.13851547241211
1656464013.2414613,55150,31.621952056884766
1656464027.299528,55159,73.42093658447266
1656464168.8967013,55263,67.71988677978516
1656464307.2135065,55369,30.413976669311523
1656464485.712759,55501,30.7904052734375
1656464597.8009188,55585,86.73855590820312
1656464602.2975454,55588,60.23363494873047
1656464655.1111917,55631,44.756195068359375
1656464775.51505,55720,38.70042037963867
1656464981.3338883,55872,46.55116653442383
1656465130.572339,55984,13.782037734985352
1656465170.637713,56013,43.65361404418945
1656465341.193389,56134,50.46155548095703
1656465389.269109,56170,63.61872863769531
1656465448.3779619,56212,87.15987396240234
1656465564.6404247,56293,71.85150146484375
1656465831.369618,56479,36.544898986816406
1656465837.758722,56483,50.17324447631836
1656465846.1898904,56489,29.419862747192383
1656466278.9180176,56793,34.57415771484375
1656466281.642111,56795,31.99421501159668
1656466465.966566,56934,65.2608413696289
1656466496.7412133,56961,78.25440216064453
1656466632.9492593,57068,17.699003219604492
1656466936.5705054,57303,45.43191146850586
1656467087.6123288,57414,56.39992141723633
1656467145.2292798,57453,32.57236099243164
1656467590.7039921,57794,20.849634170532227
1656467730.894835,57900,20.233755111694336
1656467792.697387,57946,64.40274047851562
1656467823.1842418,57968,34.164894104003906
1656467841.4975386,57980,63.46099090576172
1656468101.9950283,58172,10.9257230758667
1656468364.351957,58369,-0.34913453459739685
1656468407.8625987,58399,104.43280029296875
1656468417.8402503,58407,56.670406341552734
1656468471.7853692,58449,35.024925231933594
1656468701.0948653,58617,29.243886947631836
1656468754.9873438,58657,70.97469329833984
1656468853.2485209,58732,35.485774993896484
1656468904.7175171,58768,40.313873291015625
1656469046.1726158,58867,51.708984375
1656469314.058409,59059,41.38064956665039
1656469703.4662404,59342,76.53961944580078
1656469894.3858576,59487,22.2348690032959
1656469990.3004496,59555,53.08802032470703
1656470566.9012659,59974,66.69258880615234
1656470603.6004984,60003,84.17129516601562
1656470830.354438,60181,50.03254318237305
1656470962.2435062,60282,66.42853546142578
1656471162.9193485,60433,39.53273010253906
1656471855.1553404,60960,42.67896270751953
1656472131.457479,61180,57.16368103027344
1656472183.0390036,61221,69.01824951171875
1656472394.193816,61388,75.07305908203125
1656472409.0166209,61400,46.60341262817383
1656472727.5110562,61662,49.233638763427734
1656472814.4113336,61727,55.54763412475586
1656472833.4624388,61744,35.54766082763672
1656473045.6675699,61906,9.835525512695312
1656473134.0395288,61971,29.303178787231445
1656473162.3634965,61992,60.722660064697266
1656473240.8735132,62054,36.10667419433594
1656473274.899662,62083,22.616989135742188
1656473622.1707087,62346,43.96152877807617
1656473682.0830152,62388,35.12870788574219
1656473890.9531488,62560,94.67974090576172
1656473892.789233,62562,9.569052696228027
1656474237.294717,62822,44.767913818359375
1656474435.631685,62970,45.40474319458008
1656474568.9282713,63073,22.65701675415039
1656474667.780915,63152,25.488176345825195
1656474795.8855677,63250,40.408050537109375
1656475208.9264126,63570,53.484519958496094
1656475278.4006255,63624,22.189353942871094
1656475361.2723598,63689,56.21786880493164
1656475663.439135,63907,50.555118560791016
1656475921.3266182,64093,58.72172546386719
1656475970.912075,64130,36.06013488769531
1656476463.2819068,64501,64.76878356933594
1656476605.955893,64600,45.144962310791016
1656476646.28343,64631,15.670086860656738
1656477004.9862766,64896,81.10653686523438
1656477050.737458,64930,26.921592712402344
1656477604.3621254,65327,19.655588150024414
1656477665.3695662,65374,49.048927307128906
1656477728.1501117,65419,16.920507431030273
1656477768.2461975,65447,37.21430969238281
1656477772.432132,65450,41.7587776184082
1656477921.2570016,65560,22.045589447021484
1656478109.8840182,65686,41.83266830444336
1656478161.427964,65724,34.09664535522461
1656478201.3297381,65755,53.69802474975586
1656478323.8213499,65843,27.37398910522461
1656478343.14934,65860,53.181549072265625
1656478445.4018183,65935,23.463754653930664
1656478476.82435,65958,44.794517517089844
1656478515.6922534,65989,29.340866088867188
1656478686.7499273,66115,59.33500289916992
1656478819.9561338,66212,70.84231567382812
1656478845.1595466,66232,20.87602996826172
1656478863.0390124,66246,47.8643684387207
1656478924.5925548,66294,9.194862365722656
1656479213.0266259,66511,32.9310302734375
1656479378.7724183,66635,60.22228240966797
1656479404.3846421,66654,73.84613800048828
1656479421.3082445,66666,64.27505493164062
1656479443.4983785,66682,50.56135559082031
1656479465.8845446,66699,50.931949615478516
1656479522.8111048,66741,61.493812561035156
1656479527.5917618,66744,52.32225799560547
1656479581.8618507,66782,48.952171325683594
1656480005.750513,67092,23.715639114379883
1656480206.8755271,67239,46.46604919433594
1656480265.0789602,67283,26.878705978393555
1656480405.722284,67388,65.28811645507812
1656480576.8360722,67513,60.14307403564453
1656480594.9508653,67525,45.12864685058594
1656481028.607152,67836,56.88613510131836
1656481063.2058568,67862,42.56105422973633
1656481116.7368476,67900,62.55594253540039
1656481241.106807,67996,44.70732498168945
1656481348.167514,68071,70.3536376953125
1656481509.6631408,68190,43.47182846069336
1656481669.001318,68313,42.813968658447266
1656481748.1117518,68370,33.05647659301758
1656481845.5345922,68440,97.17920684814453
1656481870.542343,68458,41.18287658691406
1656482046.5599585,68589,58.351966857910156
1656482090.3999965,68621,65.47567749023438
1656482094.7411988,68625,62.04389953613281
1656482150.8316052,68666,94.31168365478516
1656482378.147158,68828,50.96091842651367
1656482724.874459,69068,47.49338912963867
1656482730.5806396,69073,48.98103713989258
1656482956.7438698,69236,89.23811340332031
1656483097.3689888,69338,69.66287994384766
1656483223.5643134,69429,62.66643142700195
1656483267.7629955,69462,53.162776947021484
1656483364.0651073,69531,60.41291046142578
